,borough,neighbourhood,superhost
33517,Queens,Sunnyside,False
33518,Queens,Sunnyside,False
33519,Queens,Sunnyside,False
33520,Queens,Sunnyside,False
33521,Queens,Sunnyside,False
33522,Queens,Sunnyside,False
33523,Queens,Sunnyside,False
33524,Queens,Sunnyside,False
33525,Queens,Sunnyside,True
33526,Queens,Sunnyside,False
33527,Queens,Sunnyside,False
33528,Queens,Sunnyside,False
33529,Queens,Sunnyside,False
33530,Queens,Sunnyside,False
33531,Queens,Sunnyside,False
33532,Queens,Sunnyside,False
33533,Queens,Sunnyside,False
33534,Queens,Sunnyside,False
33535,Queens,Sunnyside,False
33536,Queens,Sunnyside,False
33537,Queens,Sunnyside,True
33538,Queens,Sunnyside,False
33539,Queens,Sunnyside,False
33540,Queens,Sunnyside,False
33541,Queens,Sunnyside,False
33542,Queens,Sunnyside,False
33543,Queens,Sunnyside,False
33544,Queens,Sunnyside,False
33545,Queens,Sunnyside,True
33546,Queens,Sunnyside,True
33547,Queens,Sunnyside,False
33548,Queens,Sunnyside,False
33549,Queens,Sunnyside,False
33550,Queens,Sunnyside,False
33551,Queens,Sunnyside,False
33552,Queens,Sunnyside,False
33553,Queens,Sunnyside,False
33554,Queens,Sunnyside,False
33555,Queens,Sunnyside,False
33556,Queens,Sunnyside,False
33557,Queens,Sunnyside,False
33558,Queens,Sunnyside,False
33559,Queens,Sunnyside,False
33560,Queens,Sunnyside,True
33561,Queens,Sunnyside,True
33562,Queens,Sunnyside,False
33563,Queens,Sunnyside,False
33564,Queens,Sunnyside,False
33565,Queens,Sunnyside,False
33566,Queens,Sunnyside,False
33567,Queens,Sunnyside,False
33568,Queens,Sunnyside,False
33569,Queens,Sunnyside,False
33570,Queens,Sunnyside,True
33571,Queens,Sunnyside,False
33572,Queens,Sunnyside,False
33573,Queens,Sunnyside,False
33574,Queens,Sunnyside,False
33575,Queens,Sunnyside,False
33576,Queens,Sunnyside,False
33577,Queens,Sunnyside,False
33578,Queens,Sunnyside,False
33579,Queens,Sunnyside,False
33580,Queens,Sunnyside,False
33581,Queens,Sunnyside,False
33582,Queens,Sunnyside,False
33583,Queens,Sunnyside,False
33584,Queens,Sunnyside,False
33585,Queens,Sunnyside,False
33586,Queens,Sunnyside,False
33587,Queens,Sunnyside,False
33588,Queens,Sunnyside,False
33589,Queens,Sunnyside,False
33590,Queens,Sunnyside,False
33591,Queens,Sunnyside,False
33592,Queens,Sunnyside,True
33593,Queens,Sunnyside,True
33594,Queens,Sunnyside,False
33595,Queens,Sunnyside,False
33596,Queens,Sunnyside,False
33597,Queens,Sunnyside,False
33598,Queens,Sunnyside,False
33599,Queens,Sunnyside,False
33600,Queens,Sunnyside,False
33601,Queens,Sunnyside,False
33602,Queens,Sunnyside,False
33603,Queens,Sunnyside,False
33604,Queens,Sunnyside,False
33605,Queens,Sunnyside,False
33606,Queens,Sunnyside,False
33607,Queens,Sunnyside,False
33608,Queens,Sunnyside,False
33609,Queens,Sunnyside,False
33610,Queens,Sunnyside,False
33611,Queens,Sunnyside,False
33612,Queens,Sunnyside,False
33613,Queens,Sunnyside,False
33614,Queens,Sunnyside,False
33615,Queens,Sunnyside,False
33616,Queens,Sunnyside,False
33617,Queens,Sunnyside,False
33618,Queens,Sunnyside,False
33619,Queens,Sunnyside,False
33620,Queens,Sunnyside,False
33621,Queens,Sunnyside,False
33622,Queens,Sunnyside,False
33623,Queens,Sunnyside,False
33624,Queens,Sunnyside,False
33625,Queens,Middle Village,False
33626,Queens,Middle Village,False
33627,Queens,Middle Village,True
33628,Queens,Ditmars Steinway,False
33629,Queens,Ditmars Steinway,False
33630,Queens,Ditmars Steinway,False
33631,Queens,Ditmars Steinway,True
33632,Queens,Ditmars Steinway,False
33633,Queens,Ditmars Steinway,False
33634,Queens,Ditmars Steinway,False
33635,Queens,Ditmars Steinway,False
33636,Queens,Ditmars Steinway,False
33637,Queens,Ditmars Steinway,True
33638,Queens,Ditmars Steinway,False
33639,Queens,Ditmars Steinway,False
33640,Queens,Ditmars Steinway,True
33641,Queens,Ditmars Steinway,False
33642,Queens,Ditmars Steinway,False
33643,Queens,Ditmars Steinway,True
33644,Queens,Ditmars Steinway,True
33645,Queens,Ditmars Steinway,False
33646,Queens,Ditmars Steinway,False
33647,Queens,Ditmars Steinway,False
33648,Queens,Ditmars Steinway,False
33649,Queens,Ditmars Steinway,True
33650,Queens,Ditmars Steinway,True
33651,Queens,Ditmars Steinway,True
33652,Queens,Ditmars Steinway,False
33653,Queens,Ditmars Steinway,False
33654,Queens,Ditmars Steinway,False
33655,Queens,Ditmars Steinway,False
33656,Queens,Ditmars Steinway,False
33657,Queens,Ditmars Steinway,True
33658,Queens,Ditmars Steinway,False
33659,Queens,Ditmars Steinway,False
33660,Queens,Ditmars Steinway,False
33661,Queens,Ditmars Steinway,True
33662,Queens,Ditmars Steinway,False
33663,Queens,Ditmars Steinway,False
33664,Queens,Ditmars Steinway,False
33665,Queens,Ditmars Steinway,False
33666,Queens,Ditmars Steinway,False
33667,Queens,Ditmars Steinway,False
33668,Queens,Ditmars Steinway,False
33669,Queens,Ditmars Steinway,False
33670,Queens,Ditmars Steinway,False
33671,Queens,Ditmars Steinway,False
33672,Queens,Ditmars Steinway,True
33673,Queens,Ditmars Steinway,False
33674,Queens,Ditmars Steinway,True
33675,Queens,Ditmars Steinway,False
33676,Queens,Ditmars Steinway,False
33677,Queens,Ditmars Steinway,False
33678,Queens,Ditmars Steinway,False
33679,Queens,Ditmars Steinway,False
33680,Queens,Ditmars Steinway,False
33681,Queens,Ditmars Steinway,False
33682,Queens,Ditmars Steinway,False
33683,Queens,Ditmars Steinway,False
33684,Queens,Ditmars Steinway,False
33685,Queens,Ditmars Steinway,False
33686,Queens,Ditmars Steinway,False
33687,Queens,Ditmars Steinway,False
33688,Queens,Ditmars Steinway,False
33689,Queens,Ditmars Steinway,False
33690,Queens,Ditmars Steinway,False
33691,Queens,Ditmars Steinway,False
33692,Queens,Ditmars Steinway,False
33693,Queens,Ditmars Steinway,True
33694,Queens,Ditmars Steinway,False
33695,Queens,Ditmars Steinway,False
33696,Queens,Ditmars Steinway,False
33697,Queens,Ditmars Steinway,False
33698,Queens,Ditmars Steinway,False
33699,Queens,Ditmars Steinway,False
33700,Queens,Ditmars Steinway,False
33701,Queens,Ditmars Steinway,False
33702,Queens,Ditmars Steinway,False
33703,Queens,Ditmars Steinway,False
33704,Queens,Ditmars Steinway,False
33705,Queens,Ditmars Steinway,False
33706,Queens,Ditmars Steinway,False
33707,Queens,Ditmars Steinway,False
33708,Queens,Ditmars Steinway,False
33709,Queens,Ditmars Steinway,True
33710,Queens,Ditmars Steinway,True
33711,Queens,Ditmars Steinway,True
33712,Queens,Ditmars Steinway,False
33713,Queens,Ditmars Steinway,False
33714,Queens,Ditmars Steinway,True
33715,Queens,Ditmars Steinway,True
33716,Queens,Ditmars Steinway,False
33717,Queens,Ditmars Steinway,False
33718,Queens,Ditmars Steinway,False
33719,Queens,Ditmars Steinway,False
33720,Queens,Ditmars Steinway,False
33721,Queens,Ditmars Steinway,True
33722,Queens,Ditmars Steinway,False
33723,Queens,Ditmars Steinway,False
33724,Queens,Ditmars Steinway,False
33725,Queens,Ditmars Steinway,False
33726,Queens,Ditmars Steinway,False
33727,Queens,Ditmars Steinway,False
33728,Queens,Ditmars Steinway,False
33729,Queens,Ditmars Steinway,False
33730,Queens,Ditmars Steinway,False
33731,Queens,Ditmars Steinway,False
33732,Queens,Ditmars Steinway,True
33733,Queens,Ditmars Steinway,False
33734,Queens,Ditmars Steinway,False
33735,Queens,Ditmars Steinway,True
33736,Queens,Ditmars Steinway,False
33737,Queens,Ditmars Steinway,False
33738,Queens,Ditmars Steinway,True
33739,Queens,Ditmars Steinway,False
33740,Queens,Ditmars Steinway,False
33741,Queens,Ditmars Steinway,False
33742,Queens,Ditmars Steinway,False
33743,Queens,Ditmars Steinway,False
33744,Queens,Ditmars Steinway,False
33745,Queens,Ditmars Steinway,False
33746,Queens,Ditmars Steinway,False
33747,Queens,Ditmars Steinway,False
33748,Queens,Ditmars Steinway,False
33749,Queens,Astoria,False
33750,Queens,Astoria,True
33751,Queens,Astoria,False
33752,Queens,Astoria,False
33753,Queens,Astoria,False
33754,Queens,Astoria,False
33755,Queens,Astoria,False
33756,Queens,Astoria,True
33757,Queens,Astoria,False
33758,Queens,Astoria,True
33759,Queens,Astoria,False
33760,Queens,Astoria,False
33761,Queens,Astoria,False
33762,Queens,Astoria,False
33763,Queens,Astoria,True
33764,Queens,Astoria,False
33765,Queens,Astoria,True
33766,Queens,Astoria,False
33767,Queens,Astoria,True
33768,Queens,Astoria,False
33769,Queens,Astoria,False
33770,Queens,Astoria,False
33771,Queens,Astoria,False
33772,Queens,Astoria,False
33773,Queens,Astoria,False
33774,Queens,Astoria,True
33775,Queens,Astoria,False
33776,Queens,Astoria,False
33777,Queens,Astoria,False
33778,Queens,Astoria,False
33779,Queens,Astoria,False
33780,Queens,Astoria,False
33781,Queens,Astoria,False
33782,Queens,Astoria,True
33783,Queens,Astoria,False
33784,Queens,Astoria,True
33785,Queens,Astoria,False
33786,Queens,Astoria,False
33787,Queens,Astoria,False
33788,Queens,Astoria,True
33789,Queens,Astoria,False
33790,Queens,Astoria,False
33791,Queens,Astoria,True
33792,Queens,Astoria,False
33793,Queens,Astoria,False
33794,Queens,Astoria,False
33795,Queens,Astoria,True
33796,Queens,Astoria,False
33797,Queens,Astoria,False
33798,Queens,Astoria,False
33799,Queens,Astoria,False
33800,Queens,Astoria,False
33801,Queens,Astoria,False
33802,Queens,Astoria,False
33803,Queens,Astoria,False
33804,Queens,Astoria,False
33805,Queens,Astoria,False
33806,Queens,Astoria,False
33807,Queens,Astoria,True
33808,Queens,Astoria,False
33809,Queens,Astoria,True
33810,Queens,Astoria,False
33811,Queens,Astoria,False
33812,Queens,Astoria,False
33813,Queens,Astoria,False
33814,Queens,Astoria,True
33815,Queens,Astoria,False
33816,Queens,Astoria,True
33817,Queens,Astoria,False
33818,Queens,Astoria,False
33819,Queens,Astoria,True
33820,Queens,Astoria,False
33821,Queens,Astoria,False
33822,Queens,Astoria,False
33823,Queens,Astoria,False
33824,Queens,Astoria,False
33825,Queens,Astoria,False
33826,Queens,Astoria,False
33827,Queens,Astoria,False
33828,Queens,Astoria,False
33829,Queens,Astoria,True
33830,Queens,Astoria,False
33831,Queens,Astoria,False
33832,Queens,Astoria,False
33833,Queens,Astoria,False
33834,Queens,Astoria,False
33835,Queens,Astoria,False
33836,Queens,Astoria,False
33837,Queens,Astoria,False
33838,Queens,Astoria,False
33839,Queens,Astoria,False
33840,Queens,Astoria,False
33841,Queens,Astoria,False
33842,Queens,Astoria,False
33843,Queens,Astoria,True
33844,Queens,Astoria,False
33845,Queens,Astoria,False
33846,Queens,Astoria,False
33847,Queens,Astoria,False
33848,Queens,Astoria,False
33849,Queens,Astoria,False
33850,Queens,Astoria,True
33851,Queens,Astoria,False
33852,Queens,Astoria,True
33853,Queens,Astoria,True
33854,Queens,Astoria,False
33855,Queens,Astoria,False
33856,Queens,Astoria,False
33857,Queens,Astoria,False
33858,Queens,Astoria,True
33859,Queens,Astoria,True
33860,Queens,Astoria,False
33861,Queens,Astoria,False
33862,Queens,Astoria,False
33863,Queens,Astoria,False
33864,Queens,Astoria,False
33865,Queens,Astoria,False
33866,Queens,Astoria,False
33867,Queens,Astoria,False
33868,Queens,Astoria,False
33869,Queens,Astoria,False
33870,Queens,Astoria,False
33871,Queens,Astoria,False
33872,Queens,Astoria,False
33873,Queens,Astoria,True
33874,Queens,Astoria,False
33875,Queens,Astoria,True
33876,Queens,Astoria,False
33877,Queens,Astoria,False
33878,Queens,Astoria,False
33879,Queens,Astoria,False
33880,Queens,Astoria,False
33881,Queens,Astoria,True
33882,Queens,Astoria,False
33883,Queens,Astoria,False
33884,Queens,Astoria,False
33885,Queens,Astoria,False
33886,Queens,Astoria,True
33887,Queens,Astoria,True
33888,Queens,Astoria,False
33889,Queens,Astoria,False
33890,Queens,Astoria,False
33891,Queens,Astoria,False
33892,Queens,Astoria,False
33893,Queens,Astoria,False
33894,Queens,Astoria,False
33895,Queens,Astoria,False
33896,Queens,Astoria,False
33897,Queens,Astoria,False
33898,Queens,Astoria,False
33899,Queens,Astoria,False
33900,Queens,Astoria,False
33901,Queens,Astoria,False
33902,Queens,Astoria,True
33903,Queens,Astoria,True
33904,Queens,Astoria,False
33905,Queens,Astoria,True
33906,Queens,Astoria,False
33907,Queens,Astoria,True
33908,Queens,Astoria,False
33909,Queens,Astoria,False
33910,Queens,Astoria,False
33911,Queens,Astoria,False
33912,Queens,Astoria,False
33913,Queens,Astoria,True
33914,Queens,Astoria,False
33915,Queens,Astoria,False
33916,Queens,Astoria,False
33917,Queens,Astoria,False
33918,Queens,Astoria,False
33919,Queens,Astoria,False
33920,Queens,Astoria,False
33921,Queens,Astoria,False
33922,Queens,Astoria,False
33923,Queens,Astoria,False
33924,Queens,Astoria,False
33925,Queens,Astoria,False
33926,Queens,Astoria,False
33927,Queens,Astoria,False
33928,Queens,Astoria,True
33929,Queens,Astoria,False
33930,Queens,Astoria,False
33931,Queens,Astoria,False
33932,Queens,Astoria,True
33933,Queens,Astoria,False
33934,Queens,Astoria,True
33935,Queens,Astoria,False
33936,Queens,Astoria,False
33937,Queens,Astoria,False
33938,Queens,Astoria,False
33939,Queens,Astoria,False
33940,Queens,Astoria,False
33941,Queens,Astoria,False
33942,Queens,Astoria,True
33943,Queens,Astoria,False
33944,Queens,Astoria,False
33945,Queens,Astoria,False
33946,Queens,Astoria,False
33947,Queens,Astoria,False
33948,Queens,Astoria,False
33949,Queens,Astoria,False
33950,Queens,Astoria,False
33951,Queens,Astoria,False
33952,Queens,Astoria,False
33953,Queens,Astoria,False
33954,Queens,Astoria,True
33955,Queens,Astoria,False
33956,Queens,Astoria,False
33957,Queens,Astoria,False
33958,Queens,Astoria,False
33959,Queens,Astoria,False
33960,Queens,Astoria,False
33961,Queens,Astoria,False
33962,Queens,Astoria,False
33963,Queens,Astoria,False
33964,Queens,Astoria,False
33965,Queens,Astoria,False
33966,Queens,Astoria,True
33967,Queens,Astoria,False
33968,Queens,Astoria,False
33969,Queens,Astoria,False
33970,Queens,Astoria,True
33971,Queens,Astoria,False
33972,Queens,Astoria,True
33973,Queens,Astoria,False
33974,Queens,Astoria,False
33975,Queens,Astoria,False
33976,Queens,Astoria,True
33977,Queens,Astoria,False
33978,Queens,Astoria,False
33979,Queens,Astoria,False
33980,Queens,Astoria,False
33981,Queens,Astoria,False
33982,Queens,Astoria,False
33983,Queens,Astoria,False
33984,Queens,Astoria,True
33985,Queens,Astoria,False
33986,Queens,Astoria,False
33987,Queens,Astoria,False
33988,Queens,Astoria,False
33989,Queens,Astoria,False
33990,Queens,Astoria,False
33991,Queens,Astoria,False
33992,Queens,Astoria,False
33993,Queens,Astoria,False
33994,Queens,Astoria,True
33995,Queens,Astoria,True
33996,Queens,Astoria,False
33997,Queens,Astoria,False
33998,Queens,Astoria,False
33999,Queens,Astoria,True
34000,Queens,Astoria,False
34001,Queens,Astoria,False
34002,Queens,Astoria,False
34003,Queens,Astoria,False
34004,Queens,Astoria,False
34005,Queens,Astoria,False
34006,Queens,Astoria,False
34007,Queens,Astoria,False
34008,Queens,Astoria,False
34009,Queens,Astoria,False
34010,Queens,Astoria,False
34011,Queens,Astoria,False
34012,Queens,Astoria,False
34013,Queens,Astoria,True
34014,Queens,Astoria,False
34015,Queens,Astoria,True
34016,Queens,Astoria,True
34017,Queens,Astoria,False
34018,Queens,Astoria,False
34019,Queens,Astoria,False
34020,Queens,Astoria,False
34021,Queens,Astoria,False
34022,Queens,Astoria,False
34023,Queens,Astoria,True
34024,Queens,Astoria,False
34025,Queens,Astoria,False
34026,Queens,Astoria,False
34027,Queens,Astoria,True
34028,Queens,Astoria,False
34029,Queens,Astoria,True
34030,Queens,Astoria,False
34031,Queens,Astoria,False
34032,Queens,Astoria,False
34033,Queens,Astoria,False
34034,Queens,Astoria,False
34035,Queens,Astoria,False
34036,Queens,Astoria,False
34037,Queens,Astoria,False
34038,Queens,Astoria,False
34039,Queens,Astoria,True
34040,Queens,Astoria,False
34041,Queens,Astoria,False
34042,Queens,Astoria,False
34043,Queens,Astoria,True
34044,Queens,Astoria,False
34045,Queens,Astoria,False
34046,Queens,Astoria,False
34047,Queens,Astoria,True
34048,Queens,Astoria,False
34049,Queens,Astoria,True
34050,Queens,Astoria,True
34051,Queens,Astoria,False
34052,Queens,Astoria,True
34053,Queens,Astoria,False
34054,Queens,Astoria,True
34055,Queens,Astoria,False
34056,Queens,Astoria,True
34057,Queens,Astoria,True
34058,Queens,Astoria,False
34059,Queens,Astoria,False
34060,Queens,Astoria,False
34061,Queens,Astoria,False
34062,Queens,Astoria,False
34063,Queens,Astoria,False
34064,Queens,Astoria,False
34065,Queens,Astoria,False
34066,Queens,Astoria,False
34067,Queens,Astoria,False
34068,Queens,Astoria,True
34069,Queens,Astoria,False
34070,Queens,Astoria,False
34071,Queens,Astoria,False
34072,Queens,Astoria,False
34073,Queens,Astoria,False
34074,Queens,Astoria,False
34075,Queens,Astoria,False
34076,Queens,Astoria,False
34077,Queens,Astoria,False
34078,Queens,Astoria,False
34079,Queens,Astoria,False
34080,Queens,Astoria,True
34081,Queens,Astoria,True
34082,Queens,Astoria,True
34083,Queens,Astoria,False
34084,Queens,Astoria,False
34085,Queens,Astoria,False
34086,Queens,Astoria,True
34087,Queens,Astoria,False
34088,Queens,Astoria,False
34089,Queens,Astoria,False
34090,Queens,Astoria,False
34091,Queens,Astoria,False
34092,Queens,Astoria,False
34093,Queens,Astoria,True
34094,Queens,Astoria,False
34095,Queens,Astoria,False
34096,Queens,Astoria,False
34097,Queens,Astoria,False
34098,Queens,Astoria,False
34099,Queens,Astoria,False
34100,Queens,Astoria,False
34101,Queens,Astoria,False
34102,Queens,Astoria,False
34103,Queens,Astoria,False
34104,Queens,Astoria,False
34105,Queens,Astoria,False
34106,Queens,Astoria,False
34107,Queens,Astoria,False
34108,Queens,Astoria,True
34109,Queens,Astoria,False
34110,Queens,Astoria,True
34111,Queens,Astoria,False
34112,Queens,Astoria,False
34113,Queens,Astoria,False
34114,Queens,Astoria,False
34115,Queens,Astoria,False
34116,Queens,Astoria,False
34117,Queens,Astoria,True
34118,Queens,Astoria,False
34119,Queens,Astoria,True
34120,Queens,Astoria,False
34121,Queens,Astoria,False
34122,Queens,Astoria,False
34123,Queens,Astoria,False
34124,Queens,Astoria,False
34125,Queens,Astoria,False
34126,Queens,Astoria,False
34127,Queens,Astoria,False
34128,Queens,Astoria,False
34129,Queens,Astoria,False
34130,Queens,Astoria,False
34131,Queens,Astoria,False
34132,Queens,Astoria,False
34133,Queens,Astoria,True
34134,Queens,Astoria,False
34135,Queens,Astoria,False
34136,Queens,Astoria,False
34137,Queens,Astoria,False
34138,Queens,Astoria,True
34139,Queens,Astoria,False
34140,Queens,Astoria,False
34141,Queens,Astoria,True
34142,Queens,Astoria,True
34143,Queens,Astoria,False
34144,Queens,Astoria,False
34145,Queens,Astoria,False
34146,Queens,Astoria,False
34147,Queens,Astoria,True
34148,Queens,Astoria,False
34149,Queens,Astoria,False
34150,Queens,Astoria,False
34151,Queens,Astoria,False
34152,Queens,Astoria,False
34153,Queens,Astoria,False
34154,Queens,Astoria,False
34155,Queens,Astoria,False
34156,Queens,Astoria,False
34157,Queens,Astoria,False
34158,Queens,Astoria,False
34159,Queens,Astoria,True
34160,Queens,Rockaway Beach,False
34161,Queens,Rockaway Beach,True
34162,Queens,Rockaway Beach,False
34163,Queens,Rockaway Beach,True
34164,Queens,Rockaway Beach,True
34165,Queens,Rockaway Beach,False
34166,Queens,Rockaway Beach,False
34167,Queens,Rockaway Beach,False
34168,Queens,Rockaway Beach,False
34169,Queens,Rockaway Beach,False
34170,Queens,Rockaway Beach,True
34171,Queens,Rockaway Beach,False
34172,Queens,Forest Hills,False
34173,Queens,Forest Hills,False
34174,Queens,Forest Hills,False
34175,Queens,Forest Hills,False
34176,Queens,Forest Hills,False
34177,Queens,Forest Hills,True
34178,Queens,Forest Hills,False
34179,Queens,Forest Hills,False
34180,Queens,Forest Hills,False
34181,Queens,Forest Hills,False
34182,Queens,Forest Hills,False
34183,Queens,Forest Hills,False
34184,Queens,Forest Hills,True
34185,Queens,Forest Hills,False
34186,Queens,Forest Hills,False
34187,Queens,Forest Hills,False
34188,Queens,Forest Hills,True
34189,Queens,Forest Hills,False
34190,Queens,Forest Hills,False
34191,Queens,Forest Hills,False
34192,Queens,Forest Hills,True
34193,Queens,Forest Hills,False
34194,Queens,Forest Hills,True
34195,Queens,Forest Hills,False
34196,Queens,Forest Hills,False
34197,Queens,Forest Hills,False
34198,Queens,Forest Hills,False
34199,Queens,Forest Hills,False
34200,Queens,Forest Hills,False
34201,Queens,Forest Hills,False
34202,Queens,Forest Hills,True
34203,Queens,Forest Hills,False
34204,Queens,Forest Hills,True
34205,Queens,Forest Hills,True
34206,Queens,Forest Hills,True
34207,Queens,Forest Hills,False
34208,Queens,Forest Hills,False
34209,Queens,Forest Hills,False
34210,Queens,Forest Hills,False
34211,Queens,Forest Hills,False
34212,Queens,Forest Hills,False
34213,Queens,Forest Hills,True
34214,Queens,Forest Hills,True
34215,Queens,Forest Hills,False
34216,Queens,Forest Hills,False
34217,Queens,Forest Hills,True
34218,Queens,Forest Hills,False
34219,Queens,Elmhurst,False
34220,Queens,Elmhurst,False
34221,Queens,Elmhurst,False
34222,Queens,Elmhurst,False
34223,Queens,Elmhurst,False
34224,Queens,Elmhurst,False
34225,Queens,Elmhurst,False
34226,Queens,Elmhurst,False
34227,Queens,Elmhurst,False
34228,Queens,Elmhurst,False
34229,Queens,Elmhurst,False
34230,Queens,Elmhurst,True
34231,Queens,Elmhurst,False
34232,Queens,Elmhurst,False
34233,Queens,Elmhurst,False
34234,Queens,Elmhurst,False
34235,Queens,Elmhurst,True
34236,Queens,Elmhurst,False
34237,Queens,Elmhurst,False
34238,Queens,Elmhurst,False
34239,Queens,Elmhurst,False
34240,Queens,Elmhurst,False
34241,Queens,Elmhurst,False
34242,Queens,Elmhurst,False
34243,Queens,Elmhurst,True
34244,Queens,Elmhurst,False
34245,Queens,Elmhurst,False
34246,Queens,Elmhurst,True
34247,Queens,Elmhurst,True
34248,Queens,Elmhurst,False
34249,Queens,Elmhurst,False
34250,Queens,Elmhurst,False
34251,Queens,Elmhurst,False
34252,Queens,Elmhurst,False
34253,Queens,Elmhurst,True
34254,Queens,Elmhurst,True
34255,Queens,Elmhurst,False
34256,Queens,Elmhurst,False
34257,Queens,Elmhurst,False
34258,Queens,Elmhurst,False
34259,Queens,Elmhurst,False
34260,Queens,Elmhurst,False
34261,Queens,Elmhurst,True
34262,Queens,Elmhurst,False
34263,Queens,Elmhurst,False
34264,Queens,Elmhurst,True
34265,Queens,Elmhurst,False
34266,Queens,Elmhurst,False
34267,Queens,Elmhurst,False
34268,Queens,Elmhurst,False
34269,Queens,Elmhurst,True
34270,Queens,Elmhurst,False
34271,Queens,Elmhurst,False
34272,Queens,Elmhurst,False
34273,Queens,Elmhurst,False
34274,Queens,Elmhurst,False
34275,Queens,Elmhurst,False
34276,Queens,Elmhurst,False
34277,Queens,Elmhurst,False
34278,Queens,Elmhurst,False
34279,Queens,Elmhurst,False
34280,Queens,Elmhurst,True
34281,Queens,Elmhurst,False
34282,Queens,Elmhurst,False
34283,Queens,Elmhurst,False
34284,Queens,Elmhurst,False
34285,Queens,Elmhurst,False
34286,Queens,Elmhurst,False
34287,Queens,Elmhurst,True
34288,Queens,Elmhurst,False
34289,Queens,Elmhurst,False
34290,Queens,Elmhurst,False
34291,Queens,Elmhurst,False
34292,Queens,Elmhurst,False
34293,Queens,Elmhurst,False
34294,Queens,Elmhurst,False
34295,Queens,Elmhurst,False
34296,Queens,Elmhurst,True
34297,Queens,Elmhurst,False
34298,Queens,Elmhurst,False
34299,Queens,Elmhurst,False
34300,Queens,Elmhurst,True
34301,Queens,Elmhurst,False
34302,Queens,Elmhurst,False
34303,Queens,Elmhurst,True
34304,Queens,Elmhurst,False
34305,Queens,Elmhurst,False
34306,Queens,Elmhurst,False
34307,Queens,Elmhurst,False
34308,Queens,Elmhurst,True
34309,Queens,Elmhurst,False
34310,Queens,Elmhurst,False
34311,Queens,Elmhurst,True
34312,Queens,Elmhurst,False
34313,Queens,Elmhurst,False
34314,Queens,Elmhurst,False
34315,Queens,Elmhurst,True
34316,Queens,Elmhurst,False
34317,Queens,Elmhurst,False
34318,Queens,Elmhurst,False
34319,Queens,Elmhurst,False
34320,Queens,Elmhurst,False
34321,Queens,Elmhurst,False
34322,Queens,Elmhurst,False
34323,Queens,Elmhurst,True
34324,Queens,Elmhurst,False
34325,Queens,Elmhurst,False
34326,Queens,Elmhurst,True
34327,Queens,Elmhurst,False
34328,Queens,Elmhurst,False
34329,Queens,Elmhurst,False
34330,Queens,Elmhurst,False
34331,Queens,Elmhurst,False
34332,Queens,Elmhurst,False
34333,Queens,Elmhurst,False
34334,Queens,Elmhurst,False
34335,Queens,Elmhurst,False
34336,Queens,Elmhurst,False
34337,Queens,Elmhurst,False
34338,Queens,Elmhurst,False
34339,Queens,Elmhurst,False
34340,Queens,Elmhurst,False
34341,Queens,Elmhurst,True
34342,Queens,Elmhurst,False
34343,Queens,Elmhurst,False
34344,Queens,Elmhurst,False
34345,Queens,Elmhurst,False
34346,Queens,Elmhurst,False
34347,Queens,Elmhurst,False
34348,Queens,Elmhurst,False
34349,Queens,Elmhurst,False
34350,Queens,Elmhurst,False
34351,Queens,Elmhurst,False
34352,Queens,Elmhurst,False
34353,Queens,Elmhurst,False
34354,Queens,Elmhurst,False
34355,Queens,Elmhurst,False
34356,Queens,Elmhurst,False
34357,Queens,Elmhurst,False
34358,Queens,Elmhurst,False
34359,Queens,Elmhurst,False
34360,Queens,Elmhurst,False
34361,Queens,Elmhurst,False
34362,Queens,Elmhurst,False
34363,Queens,Elmhurst,False
34364,Queens,Elmhurst,False
34365,Queens,Elmhurst,False
34366,Queens,Elmhurst,False
34367,Queens,Elmhurst,False
34368,Queens,Elmhurst,False
34369,Queens,Elmhurst,False
34370,Queens,Elmhurst,False
34371,Queens,Elmhurst,False
34372,Queens,Elmhurst,False
34373,Queens,Elmhurst,False
34374,Queens,Elmhurst,False
34375,Queens,Elmhurst,False
34376,Queens,Elmhurst,True
34377,Queens,Elmhurst,True
34378,Queens,Elmhurst,True
34379,Queens,Elmhurst,False
34380,Queens,Elmhurst,False
34381,Queens,Elmhurst,False
34382,Queens,Elmhurst,False
34383,Queens,Elmhurst,False
34384,Queens,Elmhurst,False
34385,Queens,Elmhurst,True
34386,Queens,Elmhurst,False
34387,Queens,Elmhurst,False
34388,Queens,Elmhurst,False
34389,Queens,Elmhurst,False
34390,Queens,Elmhurst,False
34391,Queens,Elmhurst,False
34392,Queens,Elmhurst,False
34393,Queens,Rego Park,True
34394,Queens,Rego Park,False
34395,Queens,Rego Park,True
34396,Queens,Rego Park,True
34397,Queens,Rego Park,True
34398,Queens,Rego Park,False
34399,Queens,Rego Park,False
34400,Queens,Rego Park,False
34401,Queens,Rego Park,False
34402,Queens,Rego Park,False
34403,Queens,Rego Park,False
34404,Queens,Rego Park,False
34405,Queens,Rego Park,False
34406,Queens,Rego Park,False
34407,Queens,Rego Park,False
34408,Queens,Rego Park,False
34409,Queens,Rego Park,False
34410,Queens,Rego Park,False
34411,Queens,Rego Park,False
34412,Queens,Rego Park,False
34413,Queens,Rego Park,False
34414,Queens,Rego Park,False
34415,Queens,Rego Park,False
34416,Queens,Rego Park,False
34417,Queens,Rego Park,False
34418,Queens,Rego Park,False
34419,Queens,Rego Park,False
