,id,neighborhood_id,borough_id,latitude,longitude,roomtype_id,price,number_of_reviews,superhost,borough,neighbourhood,room_type
1675,35863336,127,3,40.79965,-73.9726,1,145,20,1,Manhattan,Upper West Side,Entire home/apt
1693,37386332,127,3,40.78908,-73.9746,1,125,10,1,Manhattan,Upper West Side,Entire home/apt
1704,37750997,127,3,40.78813,-73.9678,1,156,11,1,Manhattan,Upper West Side,Entire home/apt
1712,38481108,127,3,40.77701,-73.98,1,125,26,1,Manhattan,Upper West Side,Entire home/apt
1722,39202521,127,3,40.78352,-73.9751,1,128,2,1,Manhattan,Upper West Side,Entire home/apt
1743,40397394,127,3,40.79874,-73.9605,1,200,1,1,Manhattan,Upper West Side,Entire home/apt
1753,40897658,127,3,40.78835,-73.9683,1,150,25,1,Manhattan,Upper West Side,Entire home/apt
1762,41637801,127,3,40.78713,-73.9708,1,100,0,1,Manhattan,Upper West Side,Entire home/apt
1785,42490046,127,3,40.78122,-73.9815,1,670,2,1,Manhattan,Upper West Side,Entire home/apt
1792,42670969,127,3,40.78144,-73.98,1,800,5,1,Manhattan,Upper West Side,Entire home/apt
1800,43081581,127,3,40.79973,-73.9606,1,195,0,1,Manhattan,Upper West Side,Entire home/apt
1803,43178490,127,3,40.79995,-73.9623,1,81,30,1,Manhattan,Upper West Side,Entire home/apt
1812,43324727,127,3,40.77074,-73.9853,1,500,0,1,Manhattan,Upper West Side,Entire home/apt
1914,16974,102,3,40.80164,-73.9392,1,300,214,1,Manhattan,East Harlem,Entire home/apt
1915,60611,102,3,40.79163,-73.9457,1,88,190,1,Manhattan,East Harlem,Entire home/apt
1916,67288,102,3,40.79544,-73.9484,1,102,31,1,Manhattan,East Harlem,Entire home/apt
1919,182069,102,3,40.79056,-73.9468,1,95,115,1,Manhattan,East Harlem,Entire home/apt
1920,230877,102,3,40.79239,-73.9454,1,100,115,1,Manhattan,East Harlem,Entire home/apt
1922,421539,102,3,40.79018,-73.9487,1,208,54,1,Manhattan,East Harlem,Entire home/apt
1927,1063020,102,3,40.79417,-73.9438,1,85,236,1,Manhattan,East Harlem,Entire home/apt
1928,1150382,102,3,40.79921,-73.9366,1,100,59,1,Manhattan,East Harlem,Entire home/apt
1929,1221332,102,3,40.79293,-73.9405,1,35,37,1,Manhattan,East Harlem,Entire home/apt
1930,1506985,102,3,40.80108,-73.9435,1,210,67,1,Manhattan,East Harlem,Entire home/apt
1931,1747405,102,3,40.80012,-73.9409,1,97,274,1,Manhattan,East Harlem,Entire home/apt
1933,2181577,102,3,40.79002,-73.9501,1,149,6,1,Manhattan,East Harlem,Entire home/apt
1938,3401271,102,3,40.79191,-73.9443,1,85,252,1,Manhattan,East Harlem,Entire home/apt
1944,4121363,102,3,40.80738,-73.9371,1,73,13,1,Manhattan,East Harlem,Entire home/apt
1945,4274595,102,3,40.80791,-73.9405,1,175,190,1,Manhattan,East Harlem,Entire home/apt
1946,4399443,102,3,40.79654,-73.9402,1,100,5,1,Manhattan,East Harlem,Entire home/apt
1947,4405156,102,3,40.78802,-73.9503,1,129,85,1,Manhattan,East Harlem,Entire home/apt
1955,5144689,102,3,40.80581,-73.9423,1,120,169,1,Manhattan,East Harlem,Entire home/apt
1973,8825297,102,3,40.8081,-73.9381,1,180,75,1,Manhattan,East Harlem,Entire home/apt
1976,9004969,102,3,40.79405,-73.9343,1,150,63,1,Manhattan,East Harlem,Entire home/apt
1980,9329015,102,3,40.79598,-73.9429,1,150,47,1,Manhattan,East Harlem,Entire home/apt
1986,9544242,102,3,40.78987,-73.9482,1,151,51,1,Manhattan,East Harlem,Entire home/apt
1990,9994304,102,3,40.7933,-73.9342,1,150,63,1,Manhattan,East Harlem,Entire home/apt
1991,10032560,102,3,40.78866,-73.9494,1,200,36,1,Manhattan,East Harlem,Entire home/apt
1993,10205130,102,3,40.80107,-73.9366,1,195,87,1,Manhattan,East Harlem,Entire home/apt
1996,10470258,102,3,40.80985,-73.9384,1,74,147,1,Manhattan,East Harlem,Entire home/apt
2004,12071038,102,3,40.78784,-73.95,1,98,113,1,Manhattan,East Harlem,Entire home/apt
2009,13117094,102,3,40.79457,-73.9504,1,135,71,1,Manhattan,East Harlem,Entire home/apt
2019,14178226,102,3,40.80319,-73.9347,1,215,55,1,Manhattan,East Harlem,Entire home/apt
2027,15549056,102,3,40.80678,-73.9383,1,199,77,1,Manhattan,East Harlem,Entire home/apt
2035,16758426,102,3,40.79265,-73.9397,1,86,50,1,Manhattan,East Harlem,Entire home/apt
2036,17122054,102,3,40.8084,-73.9398,1,99,133,1,Manhattan,East Harlem,Entire home/apt
2037,17122439,102,3,40.80789,-73.9385,1,110,155,1,Manhattan,East Harlem,Entire home/apt
2038,17187942,102,3,40.80332,-73.9382,1,95,36,1,Manhattan,East Harlem,Entire home/apt
2039,17812919,102,3,40.80754,-73.9395,1,286,179,1,Manhattan,East Harlem,Entire home/apt
2042,18424903,102,3,40.79821,-73.9333,1,264,77,1,Manhattan,East Harlem,Entire home/apt
2044,19057479,102,3,40.79528,-73.935,1,105,30,1,Manhattan,East Harlem,Entire home/apt
2048,19405371,102,3,40.80259,-73.9431,1,75,117,1,Manhattan,East Harlem,Entire home/apt
2062,21491304,102,3,40.81064,-73.9379,1,138,2,1,Manhattan,East Harlem,Entire home/apt
2066,21869409,102,3,40.80031,-73.9436,1,157,96,1,Manhattan,East Harlem,Entire home/apt
2069,21969058,102,3,40.80267,-73.9442,1,368,59,1,Manhattan,East Harlem,Entire home/apt
2073,22142636,102,3,40.79394,-73.9358,1,150,28,1,Manhattan,East Harlem,Entire home/apt
2085,23747957,102,3,40.80111,-73.9449,1,191,74,1,Manhattan,East Harlem,Entire home/apt
2096,25163519,102,3,40.79408,-73.9353,1,150,28,1,Manhattan,East Harlem,Entire home/apt
2097,25475518,102,3,40.78642,-73.9476,1,75,72,1,Manhattan,East Harlem,Entire home/apt
2107,27982303,102,3,40.79339,-73.9471,1,150,4,1,Manhattan,East Harlem,Entire home/apt
2113,29541214,102,3,40.7933,-73.9353,1,150,26,1,Manhattan,East Harlem,Entire home/apt
2125,30908379,102,3,40.80214,-73.943,1,399,65,1,Manhattan,East Harlem,Entire home/apt
2128,31234062,102,3,40.78769,-73.9431,1,70,34,1,Manhattan,East Harlem,Entire home/apt
2133,32336400,102,3,40.78992,-73.9484,1,99,18,1,Manhattan,East Harlem,Entire home/apt
2138,33772379,102,3,40.79785,-73.9396,1,214,28,1,Manhattan,East Harlem,Entire home/apt
2141,34150118,102,3,40.79502,-73.9355,1,150,17,1,Manhattan,East Harlem,Entire home/apt
2143,34473487,102,3,40.79941,-73.9452,1,249,20,1,Manhattan,East Harlem,Entire home/apt
2145,34907479,102,3,40.80611,-73.9415,1,99,19,1,Manhattan,East Harlem,Entire home/apt
2146,35254823,102,3,40.80059,-73.9437,1,140,31,1,Manhattan,East Harlem,Entire home/apt
2147,35700408,102,3,40.78916,-73.948,1,60,33,1,Manhattan,East Harlem,Entire home/apt
2150,35877016,102,3,40.78681,-73.9496,1,90,9,1,Manhattan,East Harlem,Entire home/apt
2158,37250526,102,3,40.80547,-73.9361,1,225,9,1,Manhattan,East Harlem,Entire home/apt
2182,39031849,102,3,40.79783,-73.9482,1,119,51,1,Manhattan,East Harlem,Entire home/apt
2184,39312932,102,3,40.80923,-73.9361,1,83,4,1,Manhattan,East Harlem,Entire home/apt
2239,45738575,102,3,40.80162,-73.9445,1,141,5,1,Manhattan,East Harlem,Entire home/apt
2245,46105584,102,3,40.78909,-73.9412,1,88,0,1,Manhattan,East Harlem,Entire home/apt
2256,57618,109,3,40.7672,-73.9851,1,250,109,1,Manhattan,Hell's Kitchen,Entire home/apt
2262,341525,109,3,40.75763,-73.9926,1,81,78,1,Manhattan,Hell's Kitchen,Entire home/apt
2263,344082,109,3,40.75591,-73.9946,1,92,57,1,Manhattan,Hell's Kitchen,Entire home/apt
2267,564447,109,3,40.75767,-73.9903,1,140,236,1,Manhattan,Hell's Kitchen,Entire home/apt
2268,606269,109,3,40.76257,-73.993,1,119,43,1,Manhattan,Hell's Kitchen,Entire home/apt
2272,659952,109,3,40.76287,-73.9957,1,118,47,1,Manhattan,Hell's Kitchen,Entire home/apt
2280,1231273,109,3,40.76168,-73.9949,1,200,60,1,Manhattan,Hell's Kitchen,Entire home/apt
2290,1742654,109,3,40.76708,-73.986,1,150,131,1,Manhattan,Hell's Kitchen,Entire home/apt
2308,2373238,109,3,40.76046,-73.9913,1,285,79,1,Manhattan,Hell's Kitchen,Entire home/apt
2317,2949128,109,3,40.76281,-73.9928,1,99,160,1,Manhattan,Hell's Kitchen,Entire home/apt
2337,4472978,109,3,40.75531,-73.9995,1,195,152,1,Manhattan,Hell's Kitchen,Entire home/apt
2340,4563401,109,3,40.76521,-73.9919,1,218,50,1,Manhattan,Hell's Kitchen,Entire home/apt
2344,4614838,109,3,40.76142,-73.9918,1,272,8,1,Manhattan,Hell's Kitchen,Entire home/apt
2348,4813342,109,3,40.76497,-73.9885,1,95,5,1,Manhattan,Hell's Kitchen,Entire home/apt
2356,5175054,109,3,40.76064,-73.9911,1,185,122,1,Manhattan,Hell's Kitchen,Entire home/apt
2361,5510725,109,3,40.76209,-73.9882,1,160,61,1,Manhattan,Hell's Kitchen,Entire home/apt
2364,5770483,109,3,40.76525,-73.9895,1,260,65,1,Manhattan,Hell's Kitchen,Entire home/apt
2371,6269608,109,3,40.75546,-73.997,1,199,9,1,Manhattan,Hell's Kitchen,Entire home/apt
2386,8411164,109,3,40.76041,-73.995,1,450,21,1,Manhattan,Hell's Kitchen,Entire home/apt
2391,8668418,109,3,40.75679,-73.9955,1,100,22,1,Manhattan,Hell's Kitchen,Entire home/apt
2406,9426526,109,3,40.76465,-73.995,1,70,1,1,Manhattan,Hell's Kitchen,Entire home/apt
2407,9436038,109,3,40.76365,-73.9947,1,70,4,1,Manhattan,Hell's Kitchen,Entire home/apt
2408,9445501,109,3,40.76376,-73.9932,1,80,5,1,Manhattan,Hell's Kitchen,Entire home/apt
2409,9445789,109,3,40.76373,-73.993,1,70,5,1,Manhattan,Hell's Kitchen,Entire home/apt
2410,9458704,109,3,40.76037,-73.9902,1,270,86,1,Manhattan,Hell's Kitchen,Entire home/apt
2412,9510158,109,3,40.7638,-73.993,1,229,57,1,Manhattan,Hell's Kitchen,Entire home/apt
2414,9544410,109,3,40.76103,-73.99,1,265,123,1,Manhattan,Hell's Kitchen,Entire home/apt
2422,9810696,109,3,40.76385,-73.9867,1,210,154,1,Manhattan,Hell's Kitchen,Entire home/apt
2432,10257476,109,3,40.76464,-73.994,1,140,46,1,Manhattan,Hell's Kitchen,Entire home/apt
2447,11045529,109,3,40.76355,-73.9939,1,150,66,1,Manhattan,Hell's Kitchen,Entire home/apt
2464,11724873,109,3,40.75926,-73.993,1,100,126,1,Manhattan,Hell's Kitchen,Entire home/apt
2478,12403816,109,3,40.76058,-73.996,1,86,150,1,Manhattan,Hell's Kitchen,Entire home/apt
2482,12452110,109,3,40.76503,-73.996,1,116,153,1,Manhattan,Hell's Kitchen,Entire home/apt
2486,12811459,109,3,40.76387,-73.9873,1,1014,36,1,Manhattan,Hell's Kitchen,Entire home/apt
2488,12812577,109,3,40.76387,-73.9873,1,1014,34,1,Manhattan,Hell's Kitchen,Entire home/apt
2524,13685807,109,3,40.76659,-73.9904,1,176,132,1,Manhattan,Hell's Kitchen,Entire home/apt
2538,14519882,109,3,40.7639,-73.9906,1,150,32,1,Manhattan,Hell's Kitchen,Entire home/apt
2546,15115143,109,3,40.76397,-73.994,1,85,250,1,Manhattan,Hell's Kitchen,Entire home/apt
2568,17269342,109,3,40.76289,-73.9906,1,190,33,1,Manhattan,Hell's Kitchen,Entire home/apt
2583,18506292,109,3,40.76614,-73.9843,1,550,59,1,Manhattan,Hell's Kitchen,Entire home/apt
2584,18586873,109,3,40.75823,-73.9906,1,81,55,1,Manhattan,Hell's Kitchen,Entire home/apt
2594,19176390,109,3,40.76085,-73.99,1,252,29,1,Manhattan,Hell's Kitchen,Entire home/apt
2608,20356506,109,3,40.76567,-73.9922,1,142,174,1,Manhattan,Hell's Kitchen,Entire home/apt
2609,20482151,109,3,40.76455,-73.989,1,136,137,1,Manhattan,Hell's Kitchen,Entire home/apt
2618,20886228,109,3,40.766,-73.9904,1,147,110,1,Manhattan,Hell's Kitchen,Entire home/apt
2620,20912594,109,3,40.76054,-73.9914,1,435,26,1,Manhattan,Hell's Kitchen,Entire home/apt
2626,21346376,109,3,40.76022,-73.994,1,249,16,1,Manhattan,Hell's Kitchen,Entire home/apt
2658,23054891,109,3,40.76113,-73.987,1,199,11,1,Manhattan,Hell's Kitchen,Entire home/apt
2659,23436576,109,3,40.75675,-73.9954,1,142,150,1,Manhattan,Hell's Kitchen,Entire home/apt
2661,23884206,109,3,40.76619,-73.9855,1,115,0,1,Manhattan,Hell's Kitchen,Entire home/apt
2665,24521630,109,3,40.76184,-73.9887,1,220,87,1,Manhattan,Hell's Kitchen,Entire home/apt
2668,24992835,109,3,40.76219,-73.989,1,319,103,1,Manhattan,Hell's Kitchen,Entire home/apt
2670,25127253,109,3,40.75717,-73.9901,1,111,31,1,Manhattan,Hell's Kitchen,Entire home/apt
2673,25313748,109,3,40.75783,-73.9936,1,353,12,1,Manhattan,Hell's Kitchen,Entire home/apt
2676,26148245,109,3,40.7662,-73.9838,1,126,6,1,Manhattan,Hell's Kitchen,Entire home/apt
2682,26835960,109,3,40.76437,-73.9914,1,110,24,1,Manhattan,Hell's Kitchen,Entire home/apt
2685,26945421,109,3,40.7676,-73.984,1,185,0,1,Manhattan,Hell's Kitchen,Entire home/apt
2687,27107124,109,3,40.76826,-73.9944,1,111,51,1,Manhattan,Hell's Kitchen,Entire home/apt
2688,27195566,109,3,40.75998,-73.9958,1,200,34,1,Manhattan,Hell's Kitchen,Entire home/apt
2689,27215807,109,3,40.76178,-73.9979,1,550,0,1,Manhattan,Hell's Kitchen,Entire home/apt
2690,27216072,109,3,40.76184,-73.9992,1,450,0,1,Manhattan,Hell's Kitchen,Entire home/apt
2691,27279982,109,3,40.76534,-73.9841,1,185,0,1,Manhattan,Hell's Kitchen,Entire home/apt
2692,27385914,109,3,40.76106,-74.0,1,300,0,1,Manhattan,Hell's Kitchen,Entire home/apt
2693,27386339,109,3,40.76016,-73.9997,1,350,0,1,Manhattan,Hell's Kitchen,Entire home/apt
2694,27386991,109,3,40.76208,-73.9997,1,350,0,1,Manhattan,Hell's Kitchen,Entire home/apt
2695,27390188,109,3,40.76737,-73.986,1,200,0,1,Manhattan,Hell's Kitchen,Entire home/apt
2697,27528305,109,3,40.76605,-73.9883,1,285,84,1,Manhattan,Hell's Kitchen,Entire home/apt
2698,27732312,109,3,40.75677,-73.9975,1,300,62,1,Manhattan,Hell's Kitchen,Entire home/apt
2704,28136160,109,3,40.75954,-73.994,1,90,6,1,Manhattan,Hell's Kitchen,Entire home/apt
2708,28736904,109,3,40.76572,-73.9889,1,159,163,1,Manhattan,Hell's Kitchen,Entire home/apt
2713,29495933,109,3,40.76424,-73.9903,1,293,76,1,Manhattan,Hell's Kitchen,Entire home/apt
2714,29519083,109,3,40.75519,-73.9949,1,185,17,1,Manhattan,Hell's Kitchen,Entire home/apt
2737,30822664,109,3,40.76451,-73.9914,1,229,21,1,Manhattan,Hell's Kitchen,Entire home/apt
2741,31035955,109,3,40.76669,-73.9894,1,406,79,1,Manhattan,Hell's Kitchen,Entire home/apt
2743,31123490,109,3,40.76784,-73.984,1,175,17,1,Manhattan,Hell's Kitchen,Entire home/apt
2748,31730525,109,3,40.76293,-73.9947,1,122,108,1,Manhattan,Hell's Kitchen,Entire home/apt
2779,33530282,109,3,40.75897,-73.9926,1,274,47,1,Manhattan,Hell's Kitchen,Entire home/apt
2790,34228220,109,3,40.75691,-73.9953,1,178,86,1,Manhattan,Hell's Kitchen,Entire home/apt
2795,34410542,109,3,40.75444,-73.9927,1,147,70,1,Manhattan,Hell's Kitchen,Entire home/apt
2796,34473821,109,3,40.76503,-73.9905,1,270,12,1,Manhattan,Hell's Kitchen,Entire home/apt
2803,34754241,109,3,40.76555,-73.9866,1,165,11,1,Manhattan,Hell's Kitchen,Entire home/apt
2807,35220744,109,3,40.76078,-73.9963,1,229,83,1,Manhattan,Hell's Kitchen,Entire home/apt
2810,35344556,109,3,40.75644,-73.9933,1,179,51,1,Manhattan,Hell's Kitchen,Entire home/apt
2812,35380648,109,3,40.75833,-73.9937,1,383,33,1,Manhattan,Hell's Kitchen,Entire home/apt
2813,35415121,109,3,40.76791,-73.9865,1,190,5,1,Manhattan,Hell's Kitchen,Entire home/apt
2814,35430525,109,3,40.76076,-73.9913,1,223,8,1,Manhattan,Hell's Kitchen,Entire home/apt
2821,36152878,109,3,40.75488,-73.992,1,110,44,1,Manhattan,Hell's Kitchen,Entire home/apt
2823,36182794,109,3,40.75681,-73.995,1,179,48,1,Manhattan,Hell's Kitchen,Entire home/apt
2827,36523372,109,3,40.75413,-73.997,1,150,14,1,Manhattan,Hell's Kitchen,Entire home/apt
2830,36732625,109,3,40.76752,-73.9874,1,120,5,1,Manhattan,Hell's Kitchen,Entire home/apt
2838,37053079,109,3,40.75995,-73.993,1,275,19,1,Manhattan,Hell's Kitchen,Entire home/apt
2839,37084884,109,3,40.76384,-73.9944,1,153,34,1,Manhattan,Hell's Kitchen,Entire home/apt
2852,38098024,109,3,40.75481,-73.9984,1,164,58,1,Manhattan,Hell's Kitchen,Entire home/apt
2855,38189974,109,3,40.76264,-73.9887,1,380,1,1,Manhattan,Hell's Kitchen,Entire home/apt
2857,38361451,109,3,40.7663,-73.9885,1,178,34,1,Manhattan,Hell's Kitchen,Entire home/apt
2861,38604580,109,3,40.75915,-73.9934,1,299,14,1,Manhattan,Hell's Kitchen,Entire home/apt
2870,39003811,109,3,40.75363,-73.9949,1,137,16,1,Manhattan,Hell's Kitchen,Entire home/apt
2878,39466783,109,3,40.76208,-73.9892,1,600,27,1,Manhattan,Hell's Kitchen,Entire home/apt
2880,39524724,109,3,40.7558,-73.9917,1,159,13,1,Manhattan,Hell's Kitchen,Entire home/apt
2882,39537553,109,3,40.7595,-73.9986,1,350,0,1,Manhattan,Hell's Kitchen,Entire home/apt
2884,39585440,109,3,40.76595,-73.9871,1,160,38,1,Manhattan,Hell's Kitchen,Entire home/apt
2889,39691514,109,3,40.75768,-73.9915,1,269,27,1,Manhattan,Hell's Kitchen,Entire home/apt
2890,39809240,109,3,40.7608,-73.9926,1,500,0,1,Manhattan,Hell's Kitchen,Entire home/apt
2891,39838970,109,3,40.76084,-73.9988,1,165,8,1,Manhattan,Hell's Kitchen,Entire home/apt
2892,39839293,109,3,40.75634,-73.9948,1,179,22,1,Manhattan,Hell's Kitchen,Entire home/apt
2893,39839498,109,3,40.75726,-73.9946,1,179,10,1,Manhattan,Hell's Kitchen,Entire home/apt
2908,40167967,109,3,40.76119,-73.9923,1,129,4,1,Manhattan,Hell's Kitchen,Entire home/apt
2912,40409517,109,3,40.76342,-73.9944,1,140,12,1,Manhattan,Hell's Kitchen,Entire home/apt
2914,40449418,109,3,40.76011,-73.9964,1,399,25,1,Manhattan,Hell's Kitchen,Entire home/apt
2915,40452839,109,3,40.75402,-73.9928,1,94,9,1,Manhattan,Hell's Kitchen,Entire home/apt
2921,40559153,109,3,40.76569,-73.986,1,179,0,1,Manhattan,Hell's Kitchen,Entire home/apt
2922,40565556,109,3,40.76363,-73.9907,1,285,8,1,Manhattan,Hell's Kitchen,Entire home/apt
2926,40654219,109,3,40.76555,-73.9911,1,253,18,1,Manhattan,Hell's Kitchen,Entire home/apt
2928,40736607,109,3,40.76561,-73.9902,1,285,1,1,Manhattan,Hell's Kitchen,Entire home/apt
2930,40798553,109,3,40.75772,-73.9935,1,90,1,1,Manhattan,Hell's Kitchen,Entire home/apt
2931,40929480,109,3,40.75537,-73.9937,1,180,32,1,Manhattan,Hell's Kitchen,Entire home/apt
2934,40972506,109,3,40.75423,-73.996,1,667,15,1,Manhattan,Hell's Kitchen,Entire home/apt
2939,41049707,109,3,40.76552,-73.9844,1,120,0,1,Manhattan,Hell's Kitchen,Entire home/apt
2945,41179777,109,3,40.76269,-73.9889,1,188,9,1,Manhattan,Hell's Kitchen,Entire home/apt
2949,41285370,109,3,40.76649,-73.9849,1,995,2,1,Manhattan,Hell's Kitchen,Entire home/apt
2951,41336712,109,3,40.76685,-73.9851,1,995,0,1,Manhattan,Hell's Kitchen,Entire home/apt
2971,41974593,109,3,40.76022,-73.9897,1,450,17,1,Manhattan,Hell's Kitchen,Entire home/apt
2978,42158189,109,3,40.76436,-73.9891,1,54,0,1,Manhattan,Hell's Kitchen,Entire home/apt
3000,42645101,109,3,40.75825,-73.9944,1,548,19,1,Manhattan,Hell's Kitchen,Entire home/apt
3001,42645945,109,3,40.75753,-73.9958,1,190,21,1,Manhattan,Hell's Kitchen,Entire home/apt
3002,42677369,109,3,40.75907,-73.9964,1,249,14,1,Manhattan,Hell's Kitchen,Entire home/apt
3007,42761605,109,3,40.76006,-73.9935,1,604,9,1,Manhattan,Hell's Kitchen,Entire home/apt
3010,42929138,109,3,40.76052,-73.9924,1,80,4,1,Manhattan,Hell's Kitchen,Entire home/apt
3052,43285857,109,3,40.76273,-73.988,1,39,2,1,Manhattan,Hell's Kitchen,Entire home/apt
3058,43383323,109,3,40.75881,-73.9965,1,934,18,1,Manhattan,Hell's Kitchen,Entire home/apt
3106,44752485,109,3,40.75658,-73.9979,1,189,0,1,Manhattan,Hell's Kitchen,Entire home/apt
3109,45099922,109,3,40.75555,-73.9922,1,628,22,1,Manhattan,Hell's Kitchen,Entire home/apt
3116,45227616,109,3,40.75908,-73.9923,1,872,8,1,Manhattan,Hell's Kitchen,Entire home/apt
3152,45801985,109,3,40.76319,-73.994,1,172,5,1,Manhattan,Hell's Kitchen,Entire home/apt
3166,45991234,109,3,40.76317,-73.9918,1,138,0,1,Manhattan,Hell's Kitchen,Entire home/apt
3219,46796171,109,3,40.76203,-73.9988,1,229,0,1,Manhattan,Hell's Kitchen,Entire home/apt
3220,46797959,109,3,40.76025,-73.9989,1,300,0,1,Manhattan,Hell's Kitchen,Entire home/apt
3238,9657,103,3,40.7292,-73.9854,1,160,35,1,Manhattan,East Village,Entire home/apt
3246,60680,103,3,40.72654,-73.9805,1,79,163,1,Manhattan,East Village,Entire home/apt
3247,62427,103,3,40.7268,-73.9908,1,130,61,1,Manhattan,East Village,Entire home/apt
3251,66251,103,3,40.72681,-73.9853,1,205,97,1,Manhattan,East Village,Entire home/apt
3253,83847,103,3,40.72451,-73.9809,1,232,44,1,Manhattan,East Village,Entire home/apt
3255,140973,103,3,40.72274,-73.9758,1,225,78,1,Manhattan,East Village,Entire home/apt
3272,489018,103,3,40.72457,-73.9845,1,185,64,1,Manhattan,East Village,Entire home/apt
3277,524111,103,3,40.72933,-73.9816,1,113,160,1,Manhattan,East Village,Entire home/apt
3278,538344,103,3,40.72924,-73.9811,1,89,195,1,Manhattan,East Village,Entire home/apt
3280,560078,103,3,40.72274,-73.9793,1,195,94,1,Manhattan,East Village,Entire home/apt
3283,611009,103,3,40.7256,-73.9786,1,400,278,1,Manhattan,East Village,Entire home/apt
3290,695465,103,3,40.7244,-73.9802,1,60,106,1,Manhattan,East Village,Entire home/apt
3292,707396,103,3,40.72558,-73.9793,1,499,116,1,Manhattan,East Village,Entire home/apt
3294,721762,103,3,40.72576,-73.9858,1,75,88,1,Manhattan,East Village,Entire home/apt
3296,747605,103,3,40.72699,-73.9797,1,179,229,1,Manhattan,East Village,Entire home/apt
3300,893413,103,3,40.72668,-73.9818,1,2047,25,1,Manhattan,East Village,Entire home/apt
3304,992598,103,3,40.72399,-73.9813,1,250,196,1,Manhattan,East Village,Entire home/apt
3309,1129483,103,3,40.72271,-73.9848,1,175,49,1,Manhattan,East Village,Entire home/apt
3312,1268175,103,3,40.72354,-73.9779,1,145,99,1,Manhattan,East Village,Entire home/apt
3322,1766846,103,3,40.73031,-73.9848,1,110,298,1,Manhattan,East Village,Entire home/apt
3326,1856027,103,3,40.72485,-73.9835,1,87,117,1,Manhattan,East Village,Entire home/apt
3330,1954450,103,3,40.72187,-73.9808,1,191,250,1,Manhattan,East Village,Entire home/apt
3334,1983531,103,3,40.72754,-73.9856,1,125,12,1,Manhattan,East Village,Entire home/apt
3354,3083197,103,3,40.72592,-73.9799,1,714,57,1,Manhattan,East Village,Entire home/apt
3358,3562245,103,3,40.72832,-73.9852,1,218,89,1,Manhattan,East Village,Entire home/apt
3375,4377929,103,3,40.72627,-73.983,1,109,218,1,Manhattan,East Village,Entire home/apt
3400,5279925,103,3,40.73279,-73.9875,1,90,3,1,Manhattan,East Village,Entire home/apt
3408,6004567,103,3,40.73235,-73.9865,1,349,11,1,Manhattan,East Village,Entire home/apt
3416,6326410,103,3,40.73069,-73.9852,1,229,126,1,Manhattan,East Village,Entire home/apt
3429,6922490,103,3,40.72691,-73.9853,1,85,56,1,Manhattan,East Village,Entire home/apt
