year,month,borough_id,neighbourhood_id,room_type_id,price
2017,2,3,113,1,209.58962921136833
2017,2,3,113,2,329.3707084432891
2017,2,3,113,4,60.0
2017,2,3,114,1,141.0
2017,2,3,115,1,303.8927326871105
2017,2,3,115,2,201.88096999154692
2017,2,3,115,4,135.0
2017,2,3,116,1,151.71428571428572
2017,2,3,116,2,94.02142857142857
2017,2,3,117,1,230.63753327417928
2017,2,3,117,2,128.4653205128205
2017,2,3,118,1,348.3333333333333
2017,2,3,119,1,243.609140037594
2017,2,3,119,2,98.61904761904762
2017,2,3,119,4,65.0
2017,2,3,120,1,750.0
2017,2,3,120,2,95.45833333333334
2017,2,3,121,1,359.10256743256735
2017,2,3,121,2,123.76190476190477
2017,2,3,121,4,100.0
2017,2,3,122,1,75.0
2017,2,3,122,2,109.0
2017,2,3,123,1,234.27721088435374
2017,2,3,123,2,137.4389880952381
2017,2,3,123,3,673.1071428571429
2017,2,3,123,4,74.0
2017,2,3,124,1,543.3035714285714
2017,2,3,124,2,98.33333333333333
2017,2,3,125,1,130.0
2017,2,3,125,2,105.5
2017,2,3,126,1,175.6422038922039
2017,2,3,126,2,110.06047542201388
2017,2,3,126,4,88.33333333333333
2017,2,3,127,1,220.8281219630709
2017,2,3,127,2,134.3714368100181
2017,2,3,127,4,111.99107142857142
2017,2,3,128,1,125.54350649350647
2017,2,3,128,2,67.43669892199303
2017,2,3,128,4,46.952380952380956
2017,2,3,129,1,276.5277661233601
2017,2,3,129,2,114.01659663865549
2017,2,3,129,4,106.42857142857143
2017,2,4,130,1,195.54761904761904
2017,2,4,130,2,72.27076923076922
2017,2,4,131,1,113.7154007756949
2017,2,4,131,2,71.85001156017964
2017,2,4,131,4,42.0
2017,2,4,132,1,198.2142857142857
2017,2,4,132,2,37.5
2017,2,4,134,1,135.0
2017,2,4,134,2,89.5
2017,2,4,135,2,225.0
2017,2,4,136,2,99.0
2017,2,4,138,2,64.2
2017,2,4,139,2,55.47619047619048
2017,2,4,140,1,414.28571428571433
2017,2,4,141,1,80.0
2017,2,4,141,2,42.095238095238095
2017,2,4,141,4,51.75
2017,2,4,142,1,115.27380952380952
2017,2,4,142,2,58.625
2017,2,4,144,1,131.3642857142857
2017,2,4,144,2,57.25
2017,2,4,145,1,180.0
2017,2,4,145,2,41.0
2017,2,4,146,1,99.32142857142857
2017,2,4,146,2,57.44444444444444
2017,2,4,146,4,28.0
2017,2,4,147,2,40.0
2017,2,4,148,1,217.35217723453016
2017,2,4,148,2,60.50155279503105
2017,2,4,149,1,124.75
2017,2,4,149,2,49.291428571428575
2017,2,4,150,1,263.6190476190476
2017,2,4,150,2,80.0
2017,2,4,151,1,52.33333333333334
2017,2,4,151,2,67.5
2017,2,4,153,2,100.0
2017,2,4,155,1,409.28571428571433
2017,2,4,155,4,120.0
2017,2,4,156,1,206.90476190476193
2017,2,4,157,1,116.96428571428572
2017,2,4,157,2,69.35151515151516
2017,2,4,158,1,109.71875
2017,2,4,158,2,1015.3095238095239
2017,2,4,158,4,39.0
2017,2,4,159,1,83.44444444444444
2017,2,4,161,2,71.71428571428571
2017,2,4,162,1,101.78571428571428
2017,2,4,163,2,37.857142857142854
2017,2,4,165,1,145.81428571428572
2017,2,4,165,2,84.23054187192119
2017,2,4,165,4,250.0
2017,2,4,166,1,110.96428571428571
2017,2,4,166,2,56.39682539682539
2017,2,4,167,1,140.82518796992483
2017,2,4,167,2,100.0
2017,2,4,169,2,67.71428571428571
2017,2,4,170,1,86.06547619047619
2017,2,4,171,1,131.07142857142858
2017,2,4,171,2,52.148809523809526
2017,2,4,172,1,164.22222222222223
2017,2,4,172,2,60.35714285714286
2017,2,4,173,1,139.56288156288159
2017,2,4,173,2,62.7935870502047
2017,2,4,174,1,98.92857142857143
2017,2,4,174,2,76.0
2017,2,4,175,1,142.85714285714286
2017,2,4,175,2,100.0
2017,2,4,176,1,176.53571428571428
2017,2,4,176,2,117.5
2017,2,4,177,1,118.01238095238097
2017,2,4,177,2,70.95238095238095
2017,2,4,178,2,64.94642857142857
2017,2,4,179,1,105.69957983193277
2017,2,4,179,2,67.20112781954887
2017,2,4,181,1,77.5
2017,2,4,181,2,41.32857142857143
2017,2,4,182,1,114.35606060606061
2017,2,4,182,2,77.97142857142858
2017,2,5,184,1,178.5714285714286
2017,2,5,184,2,46.5
2017,2,5,188,1,76.42857142857143
2017,2,5,192,1,135.0
2017,2,5,192,2,81.75
2017,2,5,193,1,150.0
2017,2,5,194,1,70.0
2017,2,5,194,2,50.85714285714285
2017,2,5,195,1,85.0
2017,2,5,199,2,100.0
2017,2,5,203,1,175.0
2017,2,5,204,1,150.0
2017,2,5,205,2,80.0
2017,2,5,206,2,50.0
2017,2,5,209,2,58.0
2017,2,5,215,1,94.85714285714286
2017,2,5,216,1,57.0
2017,2,5,220,1,86.42857142857143
2017,2,5,221,2,55.5
2017,2,5,222,2,121.85714285714286
2017,2,5,223,1,129.94871794871796
2017,2,5,223,2,73.58928571428571
2017,2,5,225,1,94.28571428571428
2017,2,5,225,2,46.5
2017,2,5,226,1,239.0
2017,2,5,227,1,85.0
2017,2,5,227,2,47.785714285714285
2017,3,1,1,1,85.72434017595307
2017,3,1,1,2,47.0
2017,3,1,2,1,79.0
2017,3,1,4,2,40.0
2017,3,1,6,1,122.41935483870968
2017,3,1,6,2,101.48387096774192
2017,3,1,7,2,44.0
2017,3,1,8,1,78.03225806451613
2017,3,1,9,1,99.0
2017,3,1,9,2,71.89062980030722
2017,3,1,10,2,24.903225806451612
2017,3,1,11,2,65.58064516129032
2017,3,1,13,1,126.45161290322582
2017,3,1,13,2,68.24193548387098
2017,3,1,16,1,150.0
2017,3,1,16,2,55.196535244922345
2017,3,1,17,4,130.0
2017,3,1,18,1,69.0
2017,3,1,20,1,92.7741935483871
2017,3,1,20,2,53.89032258064516
2017,3,1,21,2,60.714285714285715
2017,3,1,22,2,65.0
2017,3,1,24,2,45.333333333333336
2017,3,1,26,1,92.37096774193549
2017,3,1,26,2,71.95698924731182
2017,3,1,27,1,65.0
2017,3,1,28,1,212.25806451612902
2017,3,1,28,2,45.0
2017,3,1,30,2,59.87096774193549
2017,3,1,32,1,129.0
2017,3,1,32,2,62.0
2017,3,1,34,1,82.25806451612904
2017,3,1,34,2,34.354838709677416
2017,3,1,35,1,132.5
2017,3,1,35,2,44.0
2017,3,1,36,1,225.0
2017,3,1,36,2,63.0
2017,3,1,38,2,30.887096774193548
2017,3,1,39,1,132.25806451612902
2017,3,1,41,2,40.0
2017,3,1,42,2,60.0
2017,3,1,43,2,39.5
2017,3,1,45,2,57.01612903225807
2017,3,1,48,1,91.41025641025641
2017,3,1,48,2,52.7347670250896
2017,3,1,49,1,80.19354838709677
2017,3,2,50,1,77.3
2017,3,2,50,2,70.0
