listing_id,day of week,price
22553501,Saturday,93.04081632653062
22553501,Sunday,93.04081632653062
22553501,Thursday,92.0204081632653
22553501,Tuesday,91.63265306122449
22553501,Wednesday,91.63265306122449
22556901,Friday,161.0
22556901,Monday,161.0
22556901,Saturday,161.0
22556901,Sunday,161.0
22556901,Thursday,161.0
22556901,Tuesday,161.0
22556901,Wednesday,161.0
22562364,Friday,45.0
22562364,Monday,45.0
22562364,Saturday,45.0
22562364,Sunday,45.0
22562364,Thursday,45.0
22562364,Tuesday,45.0
22562364,Wednesday,45.0
22564725,Friday,48.0
22564725,Monday,48.0
22564725,Saturday,48.0
22564725,Sunday,48.0
22564725,Thursday,48.0
22564725,Tuesday,48.0
22564725,Wednesday,48.0
22567255,Friday,85.0
22567255,Monday,85.0
22567255,Saturday,85.04081632653062
22567255,Sunday,85.0
22567255,Thursday,85.0
22567255,Tuesday,85.0
22567255,Wednesday,85.0
22567430,Friday,79.5
22567430,Monday,79.06122448979592
22567430,Saturday,79.3061224489796
22567430,Sunday,79.06122448979592
22567430,Thursday,79.14285714285714
22567430,Tuesday,79.12244897959184
22567430,Wednesday,79.14285714285714
22568389,Friday,80.0
22568389,Monday,80.0
22568389,Saturday,80.0
22568389,Sunday,80.0
22568389,Thursday,80.0
22568389,Tuesday,80.0
22568389,Wednesday,80.0204081632653
22568702,Friday,55.0
22568702,Monday,55.0
22568702,Saturday,55.0
22568702,Sunday,55.0
22568702,Thursday,55.0
22568702,Tuesday,55.0
22568702,Wednesday,55.0
22569493,Friday,170.76
22569493,Monday,168.16326530612244
22569493,Saturday,171.53061224489795
22569493,Sunday,168.57142857142858
22569493,Thursday,169.18367346938774
22569493,Tuesday,168.12244897959184
22569493,Wednesday,168.30612244897958
22570044,Friday,58.86
22570044,Monday,58.63265306122449
22570044,Saturday,58.734693877551024
22570044,Sunday,58.55102040816327
22570044,Thursday,58.95918367346939
22570044,Tuesday,58.63265306122449
22570044,Wednesday,58.63265306122449
22570065,Friday,154.84
22570065,Monday,154.71428571428572
22570065,Saturday,154.53061224489795
22570065,Sunday,154.53061224489795
22570065,Thursday,155.55102040816325
22570065,Tuesday,154.71428571428572
22570065,Wednesday,154.71428571428572
22571028,Friday,134.04
22571028,Monday,134.53061224489795
22571028,Saturday,134.0204081632653
22571028,Sunday,134.53061224489795
22571028,Thursday,134.51020408163265
22571028,Tuesday,134.51020408163265
22571028,Wednesday,134.51020408163265
22575619,Friday,65.0
22575619,Monday,65.0
22575619,Saturday,65.0
22575619,Sunday,65.0
22575619,Thursday,65.0
22575619,Tuesday,65.0
22575619,Wednesday,65.0
22576120,Friday,60.0
22576120,Monday,60.0
22576120,Saturday,60.0
22576120,Sunday,60.0
22576120,Thursday,60.0
22576120,Tuesday,60.0
22576120,Wednesday,60.0
22578161,Friday,30.0
22578161,Monday,30.0
22578161,Saturday,30.0
22578161,Sunday,30.0
22578161,Thursday,30.0
22578161,Tuesday,30.0
22578161,Wednesday,30.0
22582841,Friday,310.0
22582841,Monday,256.3265306122449
22582841,Saturday,310.0
22582841,Sunday,256.3265306122449
22582841,Thursday,255.91836734693877
22582841,Tuesday,255.91836734693877
22582841,Wednesday,255.91836734693877
22584507,Friday,50.0
22584507,Monday,50.0
22584507,Saturday,50.0
22584507,Sunday,50.0
22584507,Thursday,50.0
22584507,Tuesday,50.0
22584507,Wednesday,50.0
22586049,Friday,120.0
22586049,Monday,120.0
22586049,Saturday,120.0
22586049,Sunday,120.0
22586049,Thursday,120.0
22586049,Tuesday,120.0
22586049,Wednesday,120.06122448979592
22586944,Friday,120.0
22586944,Monday,120.0
22586944,Saturday,120.0
22586944,Sunday,120.0
22586944,Thursday,120.0
22586944,Tuesday,120.0
22586944,Wednesday,120.0
22587295,Friday,177.9
22587295,Monday,177.14285714285714
22587295,Saturday,177.85714285714286
22587295,Sunday,177.14285714285714
22587295,Thursday,177.20408163265307
22587295,Tuesday,177.14285714285714
22587295,Wednesday,177.20408163265307
22588400,Friday,95.0
22588400,Monday,95.0
22588400,Saturday,95.0
22588400,Sunday,95.0
22588400,Thursday,95.0
22588400,Tuesday,95.0
22588400,Wednesday,95.0
22588755,Friday,44.04
22588755,Monday,43.93877551020408
22588755,Saturday,44.06122448979592
22588755,Sunday,43.87755102040816
22588755,Thursday,44.08163265306123
22588755,Tuesday,43.91836734693877
22588755,Wednesday,43.91836734693877
22589500,Friday,130.0
22589500,Monday,130.0
22589500,Saturday,130.0
22589500,Sunday,130.0
22589500,Thursday,130.0
22589500,Tuesday,130.0
22589500,Wednesday,130.0
22599828,Friday,206.42
22599828,Monday,206.53061224489795
22599828,Saturday,206.22448979591837
22599828,Sunday,206.22448979591837
22599828,Thursday,206.53061224489795
22599828,Tuesday,206.53061224489795
22599828,Wednesday,206.53061224489795
22600713,Friday,140.0
22600713,Monday,140.0
22600713,Saturday,140.0
22600713,Sunday,140.0
22600713,Thursday,140.0
22600713,Tuesday,140.0
22600713,Wednesday,140.0
22601143,Friday,50.0
22601143,Monday,50.0
22601143,Saturday,50.0
22601143,Sunday,50.0
22601143,Thursday,50.0
22601143,Tuesday,50.0
22601143,Wednesday,50.0
22601249,Friday,115.0
22601249,Monday,115.0
22601249,Saturday,115.0
22601249,Sunday,115.0
22601249,Thursday,115.0
22601249,Tuesday,115.0
22601249,Wednesday,115.0
22602605,Friday,150.0
22602605,Monday,150.0
22602605,Saturday,150.0
22602605,Sunday,150.0
22602605,Thursday,150.0
22602605,Tuesday,150.0
22602605,Wednesday,150.0
22602996,Friday,100.0
22602996,Monday,90.0
22602996,Saturday,100.0
22602996,Sunday,90.0
22602996,Thursday,90.0
22602996,Tuesday,90.0
22602996,Wednesday,90.0
22609277,Friday,75.0
22609277,Monday,75.0
22609277,Saturday,75.0
22609277,Sunday,75.0
22609277,Thursday,75.0
22609277,Tuesday,75.0
22609277,Wednesday,75.0
22610279,Friday,80.0
22610279,Monday,80.0
22610279,Saturday,80.0
22610279,Sunday,80.0
22610279,Thursday,80.0
22610279,Tuesday,80.0
22610279,Wednesday,80.0
22610971,Friday,190.0
22610971,Monday,190.0
22610971,Saturday,190.0
22610971,Sunday,190.0
22610971,Thursday,190.0
22610971,Tuesday,190.0
22610971,Wednesday,190.0
22611108,Friday,300.0
22611108,Monday,300.0
22611108,Saturday,300.0
22611108,Sunday,300.0
22611108,Thursday,300.0
22611108,Tuesday,300.0
22611108,Wednesday,300.0
22611675,Friday,25.0
22611675,Monday,25.0
22611675,Saturday,25.0
22611675,Sunday,25.0
22611675,Thursday,25.0
22611675,Tuesday,25.0
22611675,Wednesday,25.0
22613221,Friday,54.94
22613221,Monday,54.51020408163265
22613221,Saturday,54.91836734693877
22613221,Sunday,54.91836734693877
22613221,Thursday,54.53061224489796
22613221,Tuesday,54.53061224489796
22613221,Wednesday,54.53061224489796
22615655,Friday,185.0
22615655,Monday,185.0
22615655,Saturday,185.0
22615655,Sunday,185.0
22615655,Thursday,185.0
22615655,Tuesday,185.0
22615655,Wednesday,185.0
22616692,Friday,65.0
22616692,Monday,65.0
22616692,Saturday,65.0
22616692,Sunday,65.0
22616692,Thursday,65.0
22616692,Tuesday,65.0
22616692,Wednesday,65.0
22618211,Friday,150.0
22618211,Monday,150.0
22618211,Saturday,150.0
22618211,Sunday,150.0
22618211,Thursday,150.0
22618211,Tuesday,150.0
22618211,Wednesday,150.0
22618396,Friday,130.0
22618396,Monday,130.0
22618396,Saturday,130.0
22618396,Sunday,130.0
22618396,Thursday,130.0
22618396,Tuesday,130.0
22618396,Wednesday,130.0
22627980,Friday,85.0
22627980,Monday,85.0
22627980,Saturday,85.0
22627980,Sunday,85.0
22627980,Thursday,85.0
22627980,Tuesday,85.0
22627980,Wednesday,85.0
22628471,Friday,75.0
22628471,Monday,75.0
22628471,Saturday,75.0
22628471,Sunday,75.0
22628471,Thursday,75.0
22628471,Tuesday,75.0
22628471,Wednesday,75.0
22629696,Friday,95.0
22629696,Monday,95.0
22629696,Saturday,95.0
22629696,Sunday,95.0
22629696,Thursday,95.0
22629696,Tuesday,95.0
22629696,Wednesday,95.0
22631617,Friday,28.0
22631617,Monday,28.0
22631617,Saturday,28.040816326530614
22631617,Sunday,28.020408163265305
22631617,Thursday,28.020408163265305
22631617,Tuesday,28.020408163265305
22631617,Wednesday,28.020408163265305
22631779,Friday,78.0
22631779,Monday,78.0
22631779,Saturday,78.0
22631779,Sunday,78.0
22631779,Thursday,78.0
22631779,Tuesday,78.0
22631779,Wednesday,78.0
22632338,Friday,139.2
22632338,Monday,142.9591836734694
22632338,Saturday,139.28571428571428
22632338,Sunday,143.26530612244898
22632338,Thursday,138.57142857142858
22632338,Tuesday,138.26530612244898
22632338,Wednesday,137.14285714285714
22634088,Friday,43.0
22634088,Monday,39.0
22634088,Saturday,43.0
22634088,Sunday,39.0
22634088,Thursday,39.0
22634088,Tuesday,39.0
22634088,Wednesday,39.0
22635959,Friday,37.48
22635959,Monday,36.69387755102041
22635959,Saturday,37.42857142857143
22635959,Sunday,36.10204081632653
22635959,Thursday,36.734693877551024
22635959,Tuesday,36.734693877551024
22635959,Wednesday,36.734693877551024
22636785,Friday,37.44
22636785,Monday,36.775510204081634
22636785,Saturday,37.3469387755102
22636785,Sunday,37.326530612244895
22636785,Thursday,37.326530612244895
22636785,Tuesday,36.83673469387755
22636785,Wednesday,36.83673469387755
22637100,Friday,28.22
22637100,Monday,27.816326530612244
22637100,Saturday,28.081632653061224
22637100,Sunday,27.836734693877553
22637100,Thursday,27.877551020408163
22637100,Tuesday,27.877551020408163
22637100,Wednesday,27.959183673469386
22638243,Friday,50.0
22638243,Monday,50.0
22638243,Saturday,50.0
22638243,Sunday,50.0
22638243,Thursday,50.0
22638243,Tuesday,50.0
22638243,Wednesday,50.0
22647656,Friday,90.0
22647656,Monday,90.0
22647656,Saturday,90.0
22647656,Sunday,90.0
22647656,Thursday,90.0
22647656,Tuesday,90.0
22647656,Wednesday,90.0
22649404,Friday,90.32
22649404,Monday,74.0204081632653
22649404,Saturday,90.22448979591837
22649404,Sunday,73.89795918367346
22649404,Thursday,74.0204081632653
22649404,Tuesday,74.0204081632653
22649404,Wednesday,74.0204081632653
22650253,Friday,120.0
22650253,Monday,110.0
22650253,Saturday,120.0
22650253,Sunday,110.0
22650253,Thursday,110.0
22650253,Tuesday,110.0
22650253,Wednesday,110.0
22651032,Friday,73.58
22651032,Monday,72.55102040816327
22651032,Saturday,73.63265306122449
22651032,Sunday,72.81632653061224
22651032,Thursday,73.16326530612245
22651032,Tuesday,72.6734693877551
22651032,Wednesday,72.77551020408163
22651614,Friday,75.0
22651614,Monday,75.0
22651614,Saturday,75.0
22651614,Sunday,75.0
22651614,Thursday,75.0
22651614,Tuesday,75.0
22651614,Wednesday,75.0
22653782,Friday,1599.0
22653782,Monday,1599.0
22653782,Saturday,1599.0
22653782,Sunday,1599.0
22653782,Thursday,1599.0
22653782,Tuesday,1599.0
22653782,Wednesday,1599.0
22654987,Friday,80.0
22654987,Monday,80.0
22654987,Saturday,80.0
22654987,Sunday,80.0
22654987,Thursday,80.0
22654987,Tuesday,80.0
22654987,Wednesday,80.0
22658582,Friday,35.0
22658582,Monday,30.0
22658582,Saturday,35.0
22658582,Sunday,30.0
22658582,Thursday,30.0
22658582,Tuesday,30.0
22658582,Wednesday,30.0
22663674,Friday,590.0
22663674,Monday,522.5510204081633
22663674,Saturday,589.2857142857143
22663674,Sunday,523.5714285714286
22663674,Thursday,522.5510204081633
22663674,Tuesday,522.5510204081633
22663674,Wednesday,522.5510204081633
22665286,Friday,174.5
22665286,Monday,174.9591836734694
22665286,Saturday,174.24489795918367
22665286,Sunday,174.24489795918367
22665286,Thursday,175.0
22665286,Tuesday,174.9591836734694
22665286,Wednesday,174.9591836734694
22665392,Friday,189.0
22665392,Monday,189.0
22665392,Saturday,189.0
22665392,Sunday,189.0
22665392,Thursday,189.0
22665392,Tuesday,189.0
22665392,Wednesday,189.0
22667641,Friday,200.0
22667641,Monday,200.0
22667641,Saturday,200.0
22667641,Sunday,200.0
22667641,Thursday,200.0
22667641,Tuesday,200.0
22667641,Wednesday,200.0
22667815,Friday,900.0
22667815,Monday,85.0
22667815,Saturday,900.0
22667815,Sunday,85.0
22667815,Thursday,85.0
22667815,Tuesday,85.0
22667815,Wednesday,85.0
22671517,Friday,61.44
22671517,Monday,61.224489795918366
22671517,Saturday,61.3469387755102
22671517,Sunday,61.16326530612245
22671517,Thursday,61.46938775510204
22671517,Tuesday,61.224489795918366
22671517,Wednesday,61.224489795918366
22681018,Friday,170.0
22681018,Monday,170.0
22681018,Saturday,170.0
22681018,Sunday,170.0
22681018,Thursday,170.0
22681018,Tuesday,170.0
22681018,Wednesday,170.0
22683799,Friday,21.46
22683799,Monday,21.428571428571427
22683799,Saturday,21.448979591836736
22683799,Sunday,21.428571428571427
22683799,Thursday,21.46938775510204
22683799,Tuesday,21.428571428571427
22683799,Wednesday,21.428571428571427
22683927,Friday,125.0
22683927,Monday,125.0
22683927,Saturday,125.0
22683927,Sunday,125.0
22683927,Thursday,125.0
22683927,Tuesday,125.0
22683927,Wednesday,125.0
22685532,Friday,200.0
22685532,Monday,200.0
22685532,Saturday,200.0
22685532,Sunday,200.0
22685532,Thursday,200.0
22685532,Tuesday,200.0
22685532,Wednesday,200.0
22687481,Friday,75.0
22687481,Monday,75.0
22687481,Saturday,75.0
22687481,Sunday,75.0
22687481,Thursday,75.0
22687481,Tuesday,75.0
22687481,Wednesday,75.0
22687843,Friday,170.0
22687843,Monday,170.0
22687843,Saturday,170.0
22687843,Sunday,170.0
22687843,Thursday,170.0
22687843,Tuesday,170.0
22687843,Wednesday,170.0
22688059,Friday,110.0
22688059,Monday,110.0
22688059,Saturday,110.0
22688059,Sunday,110.0
22688059,Thursday,110.0
22688059,Tuesday,110.0
22688059,Wednesday,110.0
22689135,Friday,25.74
22689135,Monday,25.73469387755102
22689135,Saturday,25.73469387755102
22689135,Sunday,25.755102040816325
22689135,Thursday,25.775510204081634
22689135,Tuesday,25.714285714285715
22689135,Wednesday,25.714285714285715
22689214,Friday,55.58
22689214,Monday,55.48979591836735
22689214,Saturday,55.48979591836735
22689214,Sunday,55.48979591836735
22689214,Thursday,55.55102040816327
22689214,Tuesday,55.48979591836735
22689214,Wednesday,55.55102040816327
22689939,Friday,216.76
22689939,Monday,214.85714285714286
22689939,Saturday,214.6122448979592
22689939,Sunday,216.85714285714286
22689939,Thursday,214.85714285714286
22689939,Tuesday,214.85714285714286
22689939,Wednesday,214.85714285714286
22691267,Friday,55.0
22691267,Monday,55.0
22691267,Saturday,55.0
22691267,Sunday,55.0
22691267,Thursday,55.0
22691267,Tuesday,55.0
22691267,Wednesday,55.0
22697211,Friday,100.0
22697211,Monday,100.0
22697211,Saturday,100.0
22697211,Sunday,100.0
22697211,Thursday,100.0
22697211,Tuesday,100.0
22697211,Wednesday,100.0
22699135,Friday,225.8
22699135,Monday,176.83673469387756
22699135,Saturday,224.3877551020408
22699135,Sunday,176.83673469387756
22699135,Thursday,176.83673469387756
22699135,Tuesday,176.83673469387756
22699135,Wednesday,176.83673469387756
22699657,Friday,91.26
22699657,Monday,91.10204081632654
22699657,Saturday,91.10204081632654
22699657,Sunday,91.10204081632654
22699657,Thursday,91.10204081632654
22699657,Tuesday,91.10204081632654
22699657,Wednesday,91.10204081632654
22699847,Friday,150.0
22699847,Monday,150.0
22699847,Saturday,150.0
22699847,Sunday,150.0
22699847,Thursday,150.0
22699847,Tuesday,150.0
22699847,Wednesday,150.0
22700620,Friday,75.0
22700620,Monday,75.0
22700620,Saturday,75.0
22700620,Sunday,75.0
22700620,Thursday,75.0
22700620,Tuesday,75.0
22700620,Wednesday,75.0
22701969,Friday,65.18
22701969,Monday,65.04081632653062
22701969,Saturday,65.16326530612245
22701969,Sunday,65.08163265306122
22701969,Thursday,65.10204081632654
22701969,Tuesday,65.06122448979592
22701969,Wednesday,65.14285714285714
22702906,Friday,200.0
22702906,Monday,200.0
22702906,Saturday,200.0
22702906,Sunday,200.0
22702906,Thursday,200.0
22702906,Tuesday,200.0
22702906,Wednesday,200.0
22702994,Friday,50.0
22702994,Monday,50.0
22702994,Saturday,50.0
22702994,Sunday,50.0
22702994,Thursday,50.0
22702994,Tuesday,50.0
22702994,Wednesday,50.0
22703468,Friday,109.0
22703468,Monday,109.0
22703468,Saturday,109.0
22703468,Sunday,109.0
22703468,Thursday,109.0
22703468,Tuesday,109.0
22703468,Wednesday,109.0
22703920,Friday,65.0
22703920,Monday,55.0
22703920,Saturday,65.0
22703920,Sunday,55.0
22703920,Thursday,55.0
22703920,Tuesday,55.0
22703920,Wednesday,55.0
22704069,Friday,800.0
22704069,Monday,800.0
22704069,Saturday,800.0
22704069,Sunday,800.0
22704069,Thursday,800.0
22704069,Tuesday,800.0
22704069,Wednesday,800.0
22704461,Friday,170.0
22704461,Monday,170.0
22704461,Saturday,170.0
22704461,Sunday,170.0
22704461,Thursday,170.0
22704461,Tuesday,170.0
22704461,Wednesday,170.0
22704580,Friday,120.0
22704580,Monday,120.0
22704580,Saturday,120.0
22704580,Sunday,120.0
22704580,Thursday,120.0
22704580,Tuesday,120.0
22704580,Wednesday,120.0
22705115,Friday,75.0
22705115,Monday,75.0
22705115,Saturday,75.0
22705115,Sunday,75.0
22705115,Thursday,75.0
22705115,Tuesday,75.0
22705115,Wednesday,75.0
22705963,Friday,49.0
22705963,Monday,49.0
22705963,Saturday,49.0
22705963,Sunday,49.0
22705963,Thursday,49.0
22705963,Tuesday,49.0
22705963,Wednesday,49.0
22706034,Friday,95.0
22706034,Monday,95.0
22706034,Saturday,95.0
22706034,Sunday,95.0
22706034,Thursday,95.0
22706034,Tuesday,95.0
22706034,Wednesday,95.0
22713055,Friday,28.0
22713055,Monday,28.0
22713055,Saturday,28.0
22713055,Sunday,28.0
22713055,Thursday,28.0
22713055,Tuesday,28.0
22713055,Wednesday,28.0
22714571,Friday,104.0
22714571,Monday,104.10204081632654
22714571,Saturday,103.89795918367346
22714571,Sunday,101.85714285714286
22714571,Thursday,104.10204081632654
22714571,Tuesday,104.10204081632654
22714571,Wednesday,104.10204081632654
22714857,Friday,89.0
22714857,Monday,85.40816326530613
22714857,Saturday,89.0
22714857,Sunday,84.51020408163265
22714857,Thursday,85.40816326530613
22714857,Tuesday,85.40816326530613
22714857,Wednesday,85.40816326530613
22714989,Friday,128.0
22714989,Monday,128.0
22714989,Saturday,128.0
22714989,Sunday,128.0
22714989,Thursday,128.0
22714989,Tuesday,128.0
22714989,Wednesday,128.0
22715506,Friday,250.0
22715506,Monday,250.0
22715506,Saturday,250.0
22715506,Sunday,250.0
22715506,Thursday,250.0
22715506,Tuesday,250.0
22715506,Wednesday,250.0
22717766,Friday,64.0
22717766,Monday,64.0
22717766,Saturday,64.0
22717766,Sunday,64.0
22717766,Thursday,64.0
22717766,Tuesday,64.0
22717766,Wednesday,64.0
22729678,Friday,99.0
22729678,Monday,99.0
22729678,Saturday,99.0
22729678,Sunday,99.0
22729678,Thursday,99.0
22729678,Tuesday,99.0
22729678,Wednesday,99.0
22729984,Friday,71.5
22729984,Monday,71.42857142857143
22729984,Saturday,71.42857142857143
22729984,Sunday,71.42857142857143
22729984,Thursday,70.61224489795919
22729984,Tuesday,71.42857142857143
22729984,Wednesday,70.61224489795919
22730139,Friday,85.0
22730139,Monday,185.0
22730139,Saturday,85.0
22730139,Sunday,185.0
22730139,Thursday,185.0
22730139,Tuesday,185.0
22730139,Wednesday,185.0
22734359,Friday,65.0
22734359,Monday,59.0
22734359,Saturday,65.0
22734359,Sunday,59.0
22734359,Thursday,59.0
22734359,Tuesday,59.0
22734359,Wednesday,59.0
22734483,Friday,150.0
22734483,Monday,150.0
22734483,Saturday,150.0
22734483,Sunday,150.0
22734483,Thursday,150.0
22734483,Tuesday,150.0
22734483,Wednesday,150.0
22734514,Friday,78.0
22734514,Monday,78.0
22734514,Saturday,78.0
22734514,Sunday,78.0
22734514,Thursday,78.0
22734514,Tuesday,78.0
22734514,Wednesday,78.0
22735103,Friday,60.0
22735103,Monday,60.0
22735103,Saturday,60.0
22735103,Sunday,60.0
22735103,Thursday,60.0
22735103,Tuesday,60.0
22735103,Wednesday,60.0
22735497,Friday,156.6
22735497,Monday,156.42857142857142
22735497,Saturday,156.42857142857142
22735497,Sunday,156.42857142857142
22735497,Thursday,157.0408163265306
22735497,Tuesday,156.42857142857142
22735497,Wednesday,156.42857142857142
22747209,Friday,105.0
22747209,Monday,101.93877551020408
22747209,Saturday,105.0
22747209,Sunday,106.73469387755102
22747209,Thursday,101.93877551020408
22747209,Tuesday,101.93877551020408
22747209,Wednesday,101.93877551020408
22749701,Friday,100.0
22749701,Monday,100.0
22749701,Saturday,100.0
22749701,Sunday,100.0
22749701,Thursday,100.0
22749701,Tuesday,100.0
22749701,Wednesday,100.0
22749967,Friday,100.0
22749967,Monday,100.0
22749967,Saturday,100.0
22749967,Sunday,100.0
22749967,Thursday,100.0
22749967,Tuesday,100.0
22749967,Wednesday,100.0
22750988,Friday,55.0
22750988,Monday,55.0
22750988,Saturday,55.0
22750988,Sunday,55.0
22750988,Thursday,55.0
22750988,Tuesday,55.0
22750988,Wednesday,55.0
22751177,Friday,55.0
22751177,Monday,55.0
22751177,Saturday,55.0
22751177,Sunday,55.0
22751177,Thursday,55.0
22751177,Tuesday,55.0
22751177,Wednesday,55.0
22751269,Friday,55.0
22751269,Monday,55.0
22751269,Saturday,55.0
22751269,Sunday,55.0
22751269,Thursday,55.0
22751269,Tuesday,55.0
22751269,Wednesday,55.0
22751525,Friday,85.0
22751525,Monday,85.0
22751525,Saturday,85.0
22751525,Sunday,85.0
22751525,Thursday,85.0
22751525,Tuesday,85.0
22751525,Wednesday,85.0
22751703,Friday,60.0
22751703,Monday,60.0
22751703,Saturday,60.0
22751703,Sunday,60.0
22751703,Thursday,60.0
22751703,Tuesday,60.0
22751703,Wednesday,60.0
22751906,Friday,151.4
22751906,Monday,148.3673469387755
22751906,Saturday,148.0612244897959
22751906,Sunday,148.3673469387755
22751906,Thursday,148.3673469387755
22751906,Tuesday,148.3673469387755
22751906,Wednesday,148.3673469387755
22752094,Friday,185.0
22752094,Monday,185.0
22752094,Saturday,185.0
22752094,Sunday,185.0
22752094,Thursday,185.0
22752094,Tuesday,185.0
22752094,Wednesday,185.0
22753683,Friday,47.0
22753683,Monday,47.0
22753683,Saturday,47.0
22753683,Sunday,47.0
22753683,Thursday,47.0
22753683,Tuesday,47.0
22753683,Wednesday,47.0
22753912,Friday,175.0
22753912,Monday,175.0
22753912,Saturday,175.0
22753912,Sunday,175.0
22753912,Thursday,175.0
22753912,Tuesday,175.0
22753912,Wednesday,175.0
22754110,Friday,115.0
22754110,Monday,115.0
22754110,Saturday,115.0
22754110,Sunday,115.0
22754110,Thursday,115.0
22754110,Tuesday,115.0
22754110,Wednesday,115.0
22760853,Friday,105.3
22760853,Monday,105.10204081632654
22760853,Saturday,105.26530612244898
22760853,Sunday,105.18367346938776
22760853,Thursday,105.14285714285714
22760853,Tuesday,105.16326530612245
22760853,Wednesday,105.18367346938776
22761054,Friday,134.92
22761054,Monday,134.9591836734694
22761054,Saturday,134.91836734693877
22761054,Sunday,134.9387755102041
22761054,Thursday,135.0
22761054,Tuesday,134.9795918367347
22761054,Wednesday,134.9795918367347
22763812,Friday,55.0
22763812,Monday,55.0
22763812,Saturday,55.0
22763812,Sunday,55.0
22763812,Thursday,55.0
22763812,Tuesday,55.0
22763812,Wednesday,55.0
22763863,Friday,27.26
22763863,Monday,27.285714285714285
22763863,Saturday,27.285714285714285
22763863,Sunday,27.285714285714285
22763863,Thursday,27.142857142857142
22763863,Tuesday,27.142857142857142
22763863,Wednesday,27.142857142857142
22764944,Friday,72.58
22764944,Monday,72.57142857142857
22764944,Saturday,72.65306122448979
22764944,Sunday,72.57142857142857
22764944,Thursday,72.93877551020408
22764944,Tuesday,72.57142857142857
22764944,Wednesday,72.57142857142857
22770321,Friday,95.0
22770321,Monday,95.0
22770321,Saturday,95.0
22770321,Sunday,95.0
22770321,Thursday,95.0
22770321,Tuesday,95.0
22770321,Wednesday,95.0
22770827,Friday,94.56
22770827,Monday,90.0204081632653
22770827,Saturday,94.59183673469387
22770827,Sunday,92.81632653061224
22770827,Thursday,90.36734693877551
22770827,Tuesday,90.0
22770827,Wednesday,93.38775510204081
22770831,Friday,40.0
22770831,Monday,40.0
22770831,Saturday,40.0
22770831,Sunday,40.0
22770831,Thursday,40.0
22770831,Tuesday,40.0
22770831,Wednesday,40.0
22772191,Friday,50.0
22772191,Monday,50.0
22772191,Saturday,50.0
22772191,Sunday,50.0
22772191,Thursday,50.0
22772191,Tuesday,50.0
22772191,Wednesday,50.0
22772279,Friday,52.0
22772279,Monday,52.0
22772279,Saturday,52.0
22772279,Sunday,52.0
22772279,Thursday,52.0
22772279,Tuesday,52.0
22772279,Wednesday,52.0
22772570,Friday,56.0
22772570,Monday,55.95918367346939
22772570,Saturday,55.95918367346939
22772570,Sunday,55.95918367346939
22772570,Thursday,55.97959183673469
22772570,Tuesday,55.95918367346939
22772570,Wednesday,55.95918367346939
22775292,Friday,35.0
22775292,Monday,35.0
22775292,Saturday,35.0
22775292,Sunday,35.0
22775292,Thursday,35.0
22775292,Tuesday,35.0
22775292,Wednesday,35.0
22775694,Friday,115.0
22775694,Monday,115.0
22775694,Saturday,115.0
22775694,Sunday,115.0
22775694,Thursday,115.0
22775694,Tuesday,115.0
22775694,Wednesday,115.0
22775929,Friday,180.0
22775929,Monday,180.0
22775929,Saturday,180.0
22775929,Sunday,180.0
22775929,Thursday,180.0
22775929,Tuesday,180.0
22775929,Wednesday,180.0
22781825,Friday,305.0
22781825,Monday,305.0
22781825,Saturday,305.0
22781825,Sunday,305.0
22781825,Thursday,305.0
22781825,Tuesday,305.0
22781825,Wednesday,305.0
22785118,Friday,150.84
22785118,Monday,150.85714285714286
22785118,Saturday,150.6734693877551
22785118,Sunday,150.85714285714286
22785118,Thursday,150.87755102040816
22785118,Tuesday,150.85714285714286
22785118,Wednesday,150.85714285714286
22789426,Friday,50.0
22789426,Monday,50.0
22789426,Saturday,50.0
22789426,Sunday,50.0
22789426,Thursday,50.0
22789426,Tuesday,50.0
22789426,Wednesday,50.0
22789686,Friday,160.0
22789686,Monday,160.0
22789686,Saturday,160.0
22789686,Sunday,160.0
22789686,Thursday,160.0
22789686,Tuesday,160.0
22789686,Wednesday,160.0
22789917,Friday,100.0
22789917,Monday,100.0
22789917,Saturday,100.0
22789917,Sunday,100.0
22789917,Thursday,100.0
22789917,Tuesday,100.0
22789917,Wednesday,100.0
22790196,Friday,980.0
22790196,Monday,980.0
22790196,Saturday,980.0
22790196,Sunday,980.0
22790196,Thursday,980.0
22790196,Tuesday,980.0
22790196,Wednesday,980.0
22790551,Friday,121.6
22790551,Monday,121.42857142857143
22790551,Saturday,121.42857142857143
22790551,Sunday,121.42857142857143
22790551,Thursday,122.14285714285714
22790551,Tuesday,122.14285714285714
22790551,Wednesday,122.14285714285714
22792711,Friday,80.0
22792711,Monday,80.0
22792711,Saturday,80.0
22792711,Sunday,80.0
22792711,Thursday,80.0
22792711,Tuesday,80.0
22792711,Wednesday,80.0
22793472,Friday,67.2
22793472,Monday,67.36734693877551
22793472,Saturday,67.16326530612245
22793472,Sunday,67.16326530612245
22793472,Thursday,67.36734693877551
22793472,Tuesday,67.36734693877551
22793472,Wednesday,67.36734693877551
22793957,Friday,50.0
22793957,Monday,50.0
22793957,Saturday,50.0
22793957,Sunday,50.0
22793957,Thursday,50.0
22793957,Tuesday,50.0
22793957,Wednesday,50.0
22794168,Friday,69.0
22794168,Monday,69.0
22794168,Saturday,69.0
22794168,Sunday,69.0
22794168,Thursday,69.0
