rates_id,neighbourhood_id,year,month,price
2018322,22,2018,3,53
2018422,22,2018,4,53
2018522,22,2018,5,53
2018622,22,2018,6,53
2018722,22,2018,7,56
2018822,22,2018,8,57
2018922,22,2018,9,57
20181022,22,2018,10,57
20181122,22,2018,11,57
20181222,22,2018,12,57
2019122,22,2019,1,40
2019222,22,2019,2,40
2019322,22,2019,3,40
2019422,22,2019,4,41
2019522,22,2019,5,43
2019622,22,2019,6,45
2019722,22,2019,7,48
2019822,22,2019,8,48
2019922,22,2019,9,48
20191022,22,2019,10,48
20191122,22,2019,11,48
20191222,22,2019,12,48
2020122,22,2020,1,52
2020222,22,2020,2,53
2020322,22,2020,3,53
2020422,22,2020,4,54
2020522,22,2020,5,54
2020622,22,2020,6,54
2020722,22,2020,7,54
2020822,22,2020,8,54
2020922,22,2020,9,54
20201022,22,2020,10,54
20201122,22,2020,11,54
20201222,22,2020,12,54
2021122,22,2021,1,53
2021222,22,2021,2,53
2021322,22,2021,3,53
2021422,22,2021,4,53
2021522,22,2021,5,53
2021622,22,2021,6,53
2021722,22,2021,7,53
2021822,22,2021,8,53
2021922,22,2021,9,53
20211022,22,2021,10,53
20211122,22,2021,11,53
20211222,22,2021,12,53
2018123,23,2018,1,50
2018223,23,2018,2,50
2018323,23,2018,3,50
2018423,23,2018,4,50
2018523,23,2018,5,50
2018623,23,2018,6,50
2018723,23,2018,7,50
2019123,23,2019,1,108
2019223,23,2019,2,108
2019323,23,2019,3,108
2019423,23,2019,4,108
2019523,23,2019,5,108
2019623,23,2019,6,109
2019723,23,2019,7,109
2019823,23,2019,8,109
2019923,23,2019,9,109
20191023,23,2019,10,109
20191123,23,2019,11,109
20191223,23,2019,12,109
2020123,23,2020,1,81
2020223,23,2020,2,82
2020323,23,2020,3,81
2020423,23,2020,4,84
2020523,23,2020,5,84
2020623,23,2020,6,84
2020723,23,2020,7,85
2020823,23,2020,8,85
2020923,23,2020,9,85
20201023,23,2020,10,85
20201123,23,2020,11,85
20201223,23,2020,12,85
2021123,23,2021,1,93
2021223,23,2021,2,93
2021323,23,2021,3,93
2021423,23,2021,4,93
2021523,23,2021,5,94
2021623,23,2021,6,94
2021723,23,2021,7,94
2021823,23,2021,8,94
2021923,23,2021,9,94
20211023,23,2021,10,94
20211123,23,2021,11,94
20211223,23,2021,12,94
2017124,24,2017,1,35
2017224,24,2017,2,35
2017324,24,2017,3,45
2017424,24,2017,4,47
2017524,24,2017,5,47
2017624,24,2017,6,51
2017724,24,2017,7,54
2017824,24,2017,8,51
2017924,24,2017,9,45
20171024,24,2017,10,45
20171124,24,2017,11,45
20171224,24,2017,12,45
2018124,24,2018,1,92
2018224,24,2018,2,78
2018324,24,2018,3,84
2018424,24,2018,4,85
2018524,24,2018,5,84
2018624,24,2018,6,97
2018724,24,2018,7,95
2018824,24,2018,8,97
2018924,24,2018,9,98
20181024,24,2018,10,96
20181124,24,2018,11,98
20181224,24,2018,12,97
2019124,24,2019,1,87
2019224,24,2019,2,90
2019324,24,2019,3,95
2019424,24,2019,4,95
2019524,24,2019,5,98
2019624,24,2019,6,101
2019724,24,2019,7,100
2019824,24,2019,8,102
2019924,24,2019,9,101
20191024,24,2019,10,100
20191124,24,2019,11,102
20191224,24,2019,12,100
2020124,24,2020,1,90
2020224,24,2020,2,98
2020324,24,2020,3,100
2020424,24,2020,4,100
2020524,24,2020,5,98
2020624,24,2020,6,98
2020724,24,2020,7,98
2020824,24,2020,8,98
2020924,24,2020,9,98
20201024,24,2020,10,98
20201124,24,2020,11,98
20201224,24,2020,12,98
2021124,24,2021,1,80
2021224,24,2021,2,80
2021324,24,2021,3,80
2021424,24,2021,4,80
2021524,24,2021,5,80
2021624,24,2021,6,80
2021724,24,2021,7,80
2021824,24,2021,8,80
2021924,24,2021,9,80
20211024,24,2021,10,80
20211124,24,2021,11,80
20211224,24,2021,12,80
20171225,25,2017,12,50
2018225,25,2018,2,60
2018325,25,2018,3,60
2018425,25,2018,4,65
2018525,25,2018,5,65
2018625,25,2018,6,65
2018725,25,2018,7,65
2018825,25,2018,8,65
2018925,25,2018,9,65
20181025,25,2018,10,65
20181125,25,2018,11,65
20181225,25,2018,12,65
2019125,25,2019,1,91
2019225,25,2019,2,95
2019325,25,2019,3,97
2019425,25,2019,4,99
2019525,25,2019,5,101
2019625,25,2019,6,108
2019725,25,2019,7,111
2019825,25,2019,8,112
2019925,25,2019,9,111
20191025,25,2019,10,111
20191125,25,2019,11,112
20191225,25,2019,12,111
2020125,25,2020,1,92
2020225,25,2020,2,92
2020325,25,2020,3,93
2020425,25,2020,4,94
2020525,25,2020,5,95
2020625,25,2020,6,94
2020725,25,2020,7,95
2020825,25,2020,8,95
2020925,25,2020,9,94
20201025,25,2020,10,95
20201125,25,2020,11,94
20201225,25,2020,12,95
2021125,25,2021,1,137
2021225,25,2021,2,137
2021325,25,2021,3,137
2021425,25,2021,4,137
2021525,25,2021,5,137
2021625,25,2021,6,137
2021725,25,2021,7,137
2021825,25,2021,8,137
2021925,25,2021,9,137
20211025,25,2021,10,137
20211125,25,2021,11,137
20211225,25,2021,12,137
2017126,26,2017,1,80
2017226,26,2017,2,79
2017326,26,2017,3,84
2017426,26,2017,4,88
2017526,26,2017,5,91
2017626,26,2017,6,92
2017726,26,2017,7,89
2017826,26,2017,8,89
2017926,26,2017,9,89
20171026,26,2017,10,88
20171126,26,2017,11,88
20171226,26,2017,12,89
2018126,26,2018,1,68
2018226,26,2018,2,70
2018326,26,2018,3,74
2018426,26,2018,4,79
2018526,26,2018,5,73
2018626,26,2018,6,74
2018726,26,2018,7,81
2018826,26,2018,8,77
2018926,26,2018,9,77
20181026,26,2018,10,77
20181126,26,2018,11,77
20181226,26,2018,12,77
2019126,26,2019,1,81
2019226,26,2019,2,83
2019326,26,2019,3,86
2019426,26,2019,4,87
2019526,26,2019,5,89
2019626,26,2019,6,92
2019726,26,2019,7,93
2019826,26,2019,8,93
2019926,26,2019,9,93
20191026,26,2019,10,93
20191126,26,2019,11,93
20191226,26,2019,12,93
2020126,26,2020,1,95
2020226,26,2020,2,94
2020326,26,2020,3,96
2020426,26,2020,4,100
2020526,26,2020,5,100
2020626,26,2020,6,101
2020726,26,2020,7,101
2020826,26,2020,8,101
2020926,26,2020,9,101
20201026,26,2020,10,101
20201126,26,2020,11,101
20201226,26,2020,12,101
2021126,26,2021,1,92
2021226,26,2021,2,92
2021326,26,2021,3,92
2021426,26,2021,4,94
2021526,26,2021,5,95
2021626,26,2021,6,95
2021726,26,2021,7,95
2021826,26,2021,8,95
2021926,26,2021,9,95
20211026,26,2021,10,95
20211126,26,2021,11,95
20211226,26,2021,12,95
2017127,27,2017,1,65
2017227,27,2017,2,65
2017327,27,2017,3,65
2017427,27,2017,4,65
2017527,27,2017,5,65
2017627,27,2017,6,65
2017727,27,2017,7,65
2017827,27,2017,8,65
2017927,27,2017,9,65
20171027,27,2017,10,65
20171127,27,2017,11,65
20171227,27,2017,12,65
2018127,27,2018,1,50
2018227,27,2018,2,50
2018327,27,2018,3,50
2018427,27,2018,4,50
2018527,27,2018,5,50
2018627,27,2018,6,50
2018727,27,2018,7,50
2018827,27,2018,8,50
2018927,27,2018,9,50
20181027,27,2018,10,50
20181127,27,2018,11,50
20181227,27,2018,12,50
2019127,27,2019,1,150
2019227,27,2019,2,150
2019327,27,2019,3,150
2019427,27,2019,4,158
2019527,27,2019,5,168
2019627,27,2019,6,172
2019727,27,2019,7,171
2019827,27,2019,8,174
2019927,27,2019,9,171
20191027,27,2019,10,171
20191127,27,2019,11,174
20191227,27,2019,12,171
2020127,27,2020,1,108
2020227,27,2020,2,108
2020327,27,2020,3,108
2020427,27,2020,4,108
2020527,27,2020,5,108
2020627,27,2020,6,108
2020727,27,2020,7,108
2020827,27,2020,8,108
2020927,27,2020,9,108
20201027,27,2020,10,108
20201127,27,2020,11,108
20201227,27,2020,12,108
2021127,27,2021,1,70
2021227,27,2021,2,70
2021327,27,2021,3,70
2021427,27,2021,4,70
2021527,27,2021,5,70
2021627,27,2021,6,70
2021727,27,2021,7,70
2021827,27,2021,8,70
2021927,27,2021,9,70
20211027,27,2021,10,70
20211127,27,2021,11,70
20211227,27,2021,12,70
2017128,28,2017,1,91
2017228,28,2017,2,123
2017328,28,2017,3,129
2017428,28,2017,4,193
2017528,28,2017,5,193
2017628,28,2017,6,193
2017728,28,2017,7,242
2017828,28,2017,8,241
2017928,28,2017,9,242
20171028,28,2017,10,241
20171128,28,2017,11,241
20171228,28,2017,12,198
2018128,28,2018,1,97
2018228,28,2018,2,97
2018328,28,2018,3,98
2018428,28,2018,4,115
2018528,28,2018,5,120
2018628,28,2018,6,124
2018728,28,2018,7,151
2018828,28,2018,8,150
2018928,28,2018,9,149
20181028,28,2018,10,149
20181128,28,2018,11,149
20181228,28,2018,12,149
2019128,28,2019,1,94
2019228,28,2019,2,94
2019328,28,2019,3,94
2019428,28,2019,4,97
2019528,28,2019,5,100
2019628,28,2019,6,107
2019728,28,2019,7,113
2019828,28,2019,8,114
2019928,28,2019,9,113
20191028,28,2019,10,113
20191128,28,2019,11,114
20191228,28,2019,12,113
2020128,28,2020,1,88
2020228,28,2020,2,89
2020328,28,2020,3,91
2020428,28,2020,4,89
2020528,28,2020,5,88
2020628,28,2020,6,88
2020728,28,2020,7,91
2020828,28,2020,8,91
2020928,28,2020,9,90
20201028,28,2020,10,90
20201128,28,2020,11,90
20201228,28,2020,12,90
2021128,28,2021,1,98
2021228,28,2021,2,98
2021328,28,2021,3,98
2021428,28,2021,4,103
2021528,28,2021,5,105
2021628,28,2021,6,105
2021728,28,2021,7,105
2021828,28,2021,8,105
2021928,28,2021,9,105
20211028,28,2021,10,105
20211128,28,2021,11,110
20211228,28,2021,12,110
2019129,29,2019,1,79
2019229,29,2019,2,79
2019329,29,2019,3,79
2019429,29,2019,4,82
2019529,29,2019,5,86
2019629,29,2019,6,87
2019729,29,2019,7,87
2019829,29,2019,8,87
2019929,29,2019,9,87
20191029,29,2019,10,87
20191129,29,2019,11,87
20191229,29,2019,12,87
2020129,29,2020,1,82
2020229,29,2020,2,82
2020329,29,2020,3,84
2020429,29,2020,4,85
2020529,29,2020,5,83
2020629,29,2020,6,85
2020729,29,2020,7,87
2020829,29,2020,8,87
2020929,29,2020,9,85
20201029,29,2020,10,85
20201129,29,2020,11,85
20201229,29,2020,12,85
2021129,29,2021,1,79
2021229,29,2021,2,79
2021329,29,2021,3,79
2021429,29,2021,4,84
2021529,29,2021,5,85
2021629,29,2021,6,85
2021729,29,2021,7,85
2021829,29,2021,8,85
2021929,29,2021,9,85
20211029,29,2021,10,85
20211129,29,2021,11,85
20211229,29,2021,12,85
2017130,30,2017,1,59
2017230,30,2017,2,60
2017330,30,2017,3,60
2017430,30,2017,4,64
2017530,30,2017,5,63
2017630,30,2017,6,64
2017730,30,2017,7,64
2017830,30,2017,8,63
2017930,30,2017,9,64
20171030,30,2017,10,63
20171130,30,2017,11,64
20171230,30,2017,12,64
2018130,30,2018,1,64
2018230,30,2018,2,65
2018330,30,2018,3,65
2018430,30,2018,4,74
2018530,30,2018,5,60
2018630,30,2018,6,61
2018730,30,2018,7,56
2018830,30,2018,8,56
2018930,30,2018,9,56
20181030,30,2018,10,56
20181130,30,2018,11,56
20181230,30,2018,12,56
2019130,30,2019,1,67
2019230,30,2019,2,69
2019330,30,2019,3,69
2019430,30,2019,4,69
2019530,30,2019,5,69
2019630,30,2019,6,70
2019730,30,2019,7,70
2019830,30,2019,8,71
2019930,30,2019,9,70
20191030,30,2019,10,70
20191130,30,2019,11,71
20191230,30,2019,12,70
2020130,30,2020,1,72
2020230,30,2020,2,72
2020330,30,2020,3,72
2020430,30,2020,4,72
2020530,30,2020,5,72
2020630,30,2020,6,72
2020730,30,2020,7,72
2020830,30,2020,8,72
2020930,30,2020,9,72
20201030,30,2020,10,72
20201130,30,2020,11,72
20201230,30,2020,12,73
2021130,30,2021,1,69
2021230,30,2021,2,68
2021330,30,2021,3,68
2021430,30,2021,4,68
2021530,30,2021,5,68
2021630,30,2021,6,68
2021730,30,2021,7,68
2021830,30,2021,8,68
2021930,30,2021,9,68
20211030,30,2021,10,68
20211130,30,2021,11,68
20211230,30,2021,12,68
2018131,31,2018,1,60
2018231,31,2018,2,60
2018331,31,2018,3,60
2018431,31,2018,4,60
2018531,31,2018,5,60
2018631,31,2018,6,60
2018731,31,2018,7,60
2018831,31,2018,8,60
2018931,31,2018,9,60
20181031,31,2018,10,60
20181131,31,2018,11,60
20181231,31,2018,12,60
2019131,31,2019,1,44
2019231,31,2019,2,44
2019331,31,2019,3,44
2019431,31,2019,4,44
2019531,31,2019,5,45
2019631,31,2019,6,45
2019731,31,2019,7,45
2019831,31,2019,8,45
2019931,31,2019,9,45
20191031,31,2019,10,45
20191131,31,2019,11,45
20191231,31,2019,12,45
2020131,31,2020,1,64
2020231,31,2020,2,64
2020331,31,2020,3,64
2020431,31,2020,4,64
2020531,31,2020,5,65
2020631,31,2020,6,63
2020731,31,2020,7,63
2020831,31,2020,8,63
2020931,31,2020,9,63
20201031,31,2020,10,63
20201131,31,2020,11,64
20201231,31,2020,12,64
2021131,31,2021,1,43
2021231,31,2021,2,43
2021331,31,2021,3,43
2021431,31,2021,4,43
2021531,31,2021,5,43
2021631,31,2021,6,43
2021731,31,2021,7,43
2021831,31,2021,8,43
2021931,31,2021,9,43
20211031,31,2021,10,43
20211131,31,2021,11,43
20211231,31,2021,12,43
2017132,32,2017,1,76
2017232,32,2017,2,84
2017332,32,2017,3,84
2017432,32,2017,4,85
2017532,32,2017,5,88
2017632,32,2017,6,89
2017732,32,2017,7,129
2017832,32,2017,8,129
2017932,32,2017,9,129
20171032,32,2017,10,129
20171132,32,2017,11,129
20171232,32,2017,12,129
2018132,32,2018,1,50
2018232,32,2018,2,64
2018332,32,2018,3,59
2018432,32,2018,4,59
2018532,32,2018,5,70
2018632,32,2018,6,71
2018732,32,2018,7,73
2018832,32,2018,8,71
2018932,32,2018,9,71
20181032,32,2018,10,71
20181132,32,2018,11,71
20181232,32,2018,12,71
2019132,32,2019,1,70
2019232,32,2019,2,70
2019332,32,2019,3,70
2019432,32,2019,4,70
2019532,32,2019,5,72
2019632,32,2019,6,75
2019732,32,2019,7,77
2019832,32,2019,8,77
2019932,32,2019,9,77
20191032,32,2019,10,77
20191132,32,2019,11,77
20191232,32,2019,12,77
2020132,32,2020,1,76
2020232,32,2020,2,76
2020332,32,2020,3,76
2020432,32,2020,4,76
2020532,32,2020,5,76
2020632,32,2020,6,77
2020732,32,2020,7,77
2020832,32,2020,8,76
2020932,32,2020,9,76
20201032,32,2020,10,76
20201132,32,2020,11,76
20201232,32,2020,12,76
2021132,32,2021,1,77
2021232,32,2021,2,76
2021332,32,2021,3,76
2021432,32,2021,4,77
2021532,32,2021,5,77
2021632,32,2021,6,77
2021732,32,2021,7,77
2021832,32,2021,8,77
2021932,32,2021,9,77
20211032,32,2021,10,77
20211132,32,2021,11,77
20211232,32,2021,12,77
2018133,33,2018,1,120
2018233,33,2018,2,120
2018333,33,2018,3,120
2018433,33,2018,4,120
2018533,33,2018,5,120
2018633,33,2018,6,120
2018733,33,2018,7,120
2018833,33,2018,8,120
2018933,33,2018,9,120
20181033,33,2018,10,120
20181133,33,2018,11,120
20181233,33,2018,12,120
2019133,33,2019,1,151
2019233,33,2019,2,152
2019333,33,2019,3,151
2019433,33,2019,4,151
2019533,33,2019,5,152
2019633,33,2019,6,156
2019733,33,2019,7,157
2019833,33,2019,8,157
2019933,33,2019,9,157
20191033,33,2019,10,157
20191133,33,2019,11,157
20191233,33,2019,12,157
2020133,33,2020,1,160
2020233,33,2020,2,160
2020333,33,2020,3,159
2020433,33,2020,4,161
2020533,33,2020,5,166
2020633,33,2020,6,161
2020733,33,2020,7,162
2020833,33,2020,8,162
2020933,33,2020,9,161
20201033,33,2020,10,162
20201133,33,2020,11,161
20201233,33,2020,12,161
2021133,33,2021,1,124
2021233,33,2021,2,139
2021333,33,2021,3,138
2021433,33,2021,4,139
2021533,33,2021,5,139
2021633,33,2021,6,138
2021733,33,2021,7,139
2021833,33,2021,8,138
2021933,33,2021,9,138
20211033,33,2021,10,139
20211133,33,2021,11,138
20211233,33,2021,12,139
2017134,34,2017,1,60
2017234,34,2017,2,56
2017334,34,2017,3,58
2017434,34,2017,4,59
2017534,34,2017,5,58
2017634,34,2017,6,59
2017734,34,2017,7,82
2017834,34,2017,8,81
2017934,34,2017,9,83
20171034,34,2017,10,81
20171134,34,2017,11,82
20171234,34,2017,12,83
2018134,34,2018,1,58
2018234,34,2018,2,53
2018334,34,2018,3,55
2018434,34,2018,4,55
2018534,34,2018,5,64
2018634,34,2018,6,71
2018734,34,2018,7,72
2018834,34,2018,8,99
2018934,34,2018,9,99
20181034,34,2018,10,99
20181134,34,2018,11,99
20181234,34,2018,12,100
2019134,34,2019,1,68
2019234,34,2019,2,66
2019334,34,2019,3,66
2019434,34,2019,4,67
2019534,34,2019,5,81
2019634,34,2019,6,79
2019734,34,2019,7,80
2019834,34,2019,8,80
2019934,34,2019,9,74
20191034,34,2019,10,72
20191134,34,2019,11,70
20191234,34,2019,12,71
2020134,34,2020,1,116
2020234,34,2020,2,119
2020334,34,2020,3,121
2020434,34,2020,4,122
2020534,34,2020,5,124
2020634,34,2020,6,123
2020734,34,2020,7,120
2020834,34,2020,8,120
2020934,34,2020,9,121
20201034,34,2020,10,121
20201134,34,2020,11,120
20201234,34,2020,12,120
2021134,34,2021,1,64
2021234,34,2021,2,64
2021334,34,2021,3,64
2021434,34,2021,4,66
2021534,34,2021,5,67
2021634,34,2021,6,67
2021734,34,2021,7,67
2021834,34,2021,8,67
2021934,34,2021,9,67
20211034,34,2021,10,67
20211134,34,2021,11,67
20211234,34,2021,12,67
2017135,35,2017,1,66
2017235,35,2017,2,65
2017335,35,2017,3,74
2017435,35,2017,4,82
2017535,35,2017,5,66
2017635,35,2017,6,68
2017735,35,2017,7,69
2017835,35,2017,8,71
2017935,35,2017,9,67
20171035,35,2017,10,66
20171135,35,2017,11,66
20171235,35,2017,12,67
2018135,35,2018,1,27
2018235,35,2018,2,34
2018335,35,2018,3,35
2018435,35,2018,4,51
2018535,35,2018,5,54
2018635,35,2018,6,57
2018735,35,2018,7,66
2018835,35,2018,8,77
2018935,35,2018,9,70
20181035,35,2018,10,69
20181135,35,2018,11,70
20181235,35,2018,12,69
2019135,35,2019,1,44
2019235,35,2019,2,47
2019335,35,2019,3,52
2019435,35,2019,4,53
2019535,35,2019,5,54
2019635,35,2019,6,55
2019735,35,2019,7,59
2019835,35,2019,8,59
2019935,35,2019,9,59
20191035,35,2019,10,59
20191135,35,2019,11,59
20191235,35,2019,12,59
2020135,35,2020,1,53
2020235,35,2020,2,66
2020335,35,2020,3,67
2020435,35,2020,4,67
2020535,35,2020,5,67
2020635,35,2020,6,68
2020735,35,2020,7,69
2020835,35,2020,8,68
2020935,35,2020,9,68
20201035,35,2020,10,69
20201135,35,2020,11,69
20201235,35,2020,12,69
2021135,35,2021,1,64
2021235,35,2021,2,65
2021335,35,2021,3,65
2021435,35,2021,4,66
2021535,35,2021,5,69
2021635,35,2021,6,69
2021735,35,2021,7,69
2021835,35,2021,8,69
2021935,35,2021,9,69
20211035,35,2021,10,69
20211135,35,2021,11,69
20211235,35,2021,12,69
2017136,36,2017,1,113
2017236,36,2017,2,113
2017336,36,2017,3,144
2017436,36,2017,4,225
2017536,36,2017,5,225
2017636,36,2017,6,225
2017736,36,2017,7,225
2017836,36,2017,8,225
2017936,36,2017,9,225
20171036,36,2017,10,225
20171136,36,2017,11,225
20171236,36,2017,12,225
2018136,36,2018,1,54
2019136,36,2019,1,117
2019236,36,2019,2,116
2019336,36,2019,3,116
2019436,36,2019,4,116
2019536,36,2019,5,119
2019636,36,2019,6,121
2019736,36,2019,7,121
2019836,36,2019,8,122
2019936,36,2019,9,122
20191036,36,2019,10,122
20191136,36,2019,11,120
20191236,36,2019,12,122
2020136,36,2020,1,122
2020236,36,2020,2,123
2020336,36,2020,3,121
2020436,36,2020,4,123
2020536,36,2020,5,124
2020636,36,2020,6,124
2020736,36,2020,7,124
2020836,36,2020,8,124
2020936,36,2020,9,124
20201036,36,2020,10,124
20201136,36,2020,11,124
20201236,36,2020,12,124
2021136,36,2021,1,121
2021236,36,2021,2,121
2021336,36,2021,3,121
2021436,36,2021,4,121
2021536,36,2021,5,121
2021636,36,2021,6,121
2021736,36,2021,7,121
2021836,36,2021,8,121
2021936,36,2021,9,121
20211036,36,2021,10,121
20211136,36,2021,11,121
20211236,36,2021,12,121
2018137,37,2018,1,37
2018237,37,2018,2,38
2018337,37,2018,3,38
2018437,37,2018,4,38
2018537,37,2018,5,39
2018637,37,2018,6,40
2018737,37,2018,7,39
2019137,37,2019,1,38
2019237,37,2019,2,38
2019337,37,2019,3,39
2019437,37,2019,4,38
2019537,37,2019,5,39
2019637,37,2019,6,39
2019737,37,2019,7,38
2019837,37,2019,8,38
2019937,37,2019,9,38
20191037,37,2019,10,38
20191137,37,2019,11,39
20191237,37,2019,12,38
2020137,37,2020,1,58
2020237,37,2020,2,53
2020337,37,2020,3,52
2020437,37,2020,4,52
2020537,37,2020,5,52
2020637,37,2020,6,52
2020737,37,2020,7,52
2020837,37,2020,8,52
2020937,37,2020,9,52
20201037,37,2020,10,52
20201137,37,2020,11,52
20201237,37,2020,12,53
2021137,37,2021,1,41
2021237,37,2021,2,41
2021337,37,2021,3,41
2021437,37,2021,4,41
2021537,37,2021,5,41
2021637,37,2021,6,41
2021737,37,2021,7,41
2021837,37,2021,8,41
2021937,37,2021,9,41
20211037,37,2021,10,41
20211137,37,2021,11,41
20211237,37,2021,12,41
2017138,38,2017,1,30
2017238,38,2017,2,30
2017338,38,2017,3,31
2017438,38,2017,4,31
2017538,38,2017,5,31
2017638,38,2017,6,31
2017738,38,2017,7,31
2017838,38,2017,8,31
2017938,38,2017,9,31
20171038,38,2017,10,31
20171138,38,2017,11,31
20171238,38,2017,12,31
2018138,38,2018,1,45
2018238,38,2018,2,47
2018338,38,2018,3,48
2018438,38,2018,4,47
2018538,38,2018,5,40
2018638,38,2018,6,41
2018738,38,2018,7,43
2018838,38,2018,8,37
2018938,38,2018,9,38
20181038,38,2018,10,37
20181138,38,2018,11,38
20181238,38,2018,12,37
2019138,38,2019,1,42
2019238,38,2019,2,42
2019338,38,2019,3,43
2019438,38,2019,4,45
2019538,38,2019,5,49
2019638,38,2019,6,51
2019738,38,2019,7,48
2019838,38,2019,8,48
2019938,38,2019,9,48
20191038,38,2019,10,48
20191138,38,2019,11,48
20191238,38,2019,12,48
2020138,38,2020,1,47
2020238,38,2020,2,49
2020338,38,2020,3,49
2020438,38,2020,4,53
2020538,38,2020,5,55
2020638,38,2020,6,55
2020738,38,2020,7,55
2020838,38,2020,8,55
2020938,38,2020,9,55
20201038,38,2020,10,55
20201138,38,2020,11,55
20201238,38,2020,12,55
2021138,38,2021,1,44
2021238,38,2021,2,44
2021338,38,2021,3,44
2021438,38,2021,4,47
2021538,38,2021,5,49
2021638,38,2021,6,49
2021738,38,2021,7,49
2021838,38,2021,8,49
2021938,38,2021,9,49
20211038,38,2021,10,49
20211138,38,2021,11,49
20211238,38,2021,12,48
2017139,39,2017,1,132
2017239,39,2017,2,132
2017339,39,2017,3,132
2017439,39,2017,4,133
2017539,39,2017,5,131
2017639,39,2017,6,133
2017739,39,2017,7,132
2017839,39,2017,8,131
2017939,39,2017,9,133
20171039,39,2017,10,131
20171139,39,2017,11,132
20171239,39,2017,12,133
2018139,39,2018,1,87
2018239,39,2018,2,129
2018339,39,2018,3,130
2018439,39,2018,4,128
2018539,39,2018,5,128
2018639,39,2018,6,129
2018739,39,2018,7,128
2018839,39,2018,8,129
2018939,39,2018,9,129
20181039,39,2018,10,128
20181139,39,2018,11,129
20181239,39,2018,12,129
2019139,39,2019,1,91
2019239,39,2019,2,91
2019339,39,2019,3,92
2019439,39,2019,4,94
2019539,39,2019,5,99
2019639,39,2019,6,100
2019739,39,2019,7,101
2019839,39,2019,8,101
2019939,39,2019,9,101
20191039,39,2019,10,101
20191139,39,2019,11,101
20191239,39,2019,12,101
2020139,39,2020,1,91
2020239,39,2020,2,91
2020339,39,2020,3,91
2020439,39,2020,4,91
2020539,39,2020,5,92
2020639,39,2020,6,91
2020739,39,2020,7,91
2020839,39,2020,8,91
2020939,39,2020,9,91
20201039,39,2020,10,92
20201139,39,2020,11,91
20201239,39,2020,12,92
2021139,39,2021,1,92
2021239,39,2021,2,91
2021339,39,2021,3,91
2021439,39,2021,4,91
2021539,39,2021,5,91
2021639,39,2021,6,91
2021739,39,2021,7,92
2021839,39,2021,8,91
2021939,39,2021,9,91
20211039,39,2021,10,92
20211139,39,2021,11,91
20211239,39,2021,12,91
2018140,40,2018,1,95
2018240,40,2018,2,95
2018340,40,2018,3,95
2018440,40,2018,4,95
2018540,40,2018,5,95
2018640,40,2018,6,95
2018740,40,2018,7,95
2018840,40,2018,8,95
2018940,40,2018,9,95
20181040,40,2018,10,95
20181140,40,2018,11,95
20181240,40,2018,12,95
2019140,40,2019,1,67
2019240,40,2019,2,68
2019340,40,2019,3,68
2019440,40,2019,4,67
2019540,40,2019,5,70
2019640,40,2019,6,74
2019740,40,2019,7,72
2019840,40,2019,8,72
2019940,40,2019,9,72
20191040,40,2019,10,72
20191140,40,2019,11,72
20191240,40,2019,12,75
2020140,40,2020,1,77
2020240,40,2020,2,81
2020340,40,2020,3,81
2020440,40,2020,4,81
2020540,40,2020,5,81
2020640,40,2020,6,81
2020740,40,2020,7,82
2020840,40,2020,8,82
2020940,40,2020,9,82
20201040,40,2020,10,82
20201140,40,2020,11,82
20201240,40,2020,12,83
2021140,40,2021,1,95
2021240,40,2021,2,95
2021340,40,2021,3,95
2021440,40,2021,4,95
2021540,40,2021,5,95
2021640,40,2021,6,95
2021740,40,2021,7,95
2021840,40,2021,8,95
2021940,40,2021,9,95
20211040,40,2021,10,95
20211140,40,2021,11,95
20211240,40,2021,12,95
2017141,41,2017,1,40
2017241,41,2017,2,40
2017341,41,2017,3,40
2017441,41,2017,4,40
2017541,41,2017,5,40
20171041,41,2017,10,46
20171141,41,2017,11,46
20171241,41,2017,12,46
2018141,41,2018,1,54
2018241,41,2018,2,51
