id,superhost,neighborhood_id,borough_id,latitude,longitude,roomtype_id,price,number_of_reviews
40428792,0,103,3,40.7253,-73.9888,1,163,4
40429847,0,63,2,40.68772,-73.9613,1,812,3
40430026,0,126,3,40.77426,-73.9466,2,100,0
40430042,0,96,2,40.71334,-73.9467,2,75,3
40430109,0,102,3,40.79541,-73.9499,2,79,6
40430111,0,80,2,40.6,-73.976,1,169,9
40430542,1,59,2,40.66722,-73.9216,1,351,32
40430816,0,72,2,40.64002,-73.9435,2,56,2
40431987,0,52,2,40.68278,-73.9293,2,38,31
40432012,0,52,2,40.69574,-73.9348,2,30,1
40440953,0,108,3,40.81822,-73.9395,2,50,1
40444167,0,116,3,40.80466,-73.9633,2,44,10
40444242,0,52,2,40.68698,-73.9546,2,59,2
40444264,0,116,3,40.80374,-73.9651,2,45,6
40445094,0,64,2,40.68694,-73.993,1,150,1
40445852,0,81,2,40.727,-73.9483,2,51,1
40445885,0,103,3,40.72799,-73.986,2,92,4
40448123,1,60,2,40.70165,-73.9292,1,200,3
40448201,0,127,3,40.78843,-73.9689,1,107,0
40449418,1,109,3,40.76011,-73.9964,1,399,25
40449700,1,52,2,40.68545,-73.9194,1,290,0
40450547,1,109,3,40.76381,-73.9882,2,119,0
40451341,0,108,3,40.82831,-73.9406,1,60,0
40451346,0,67,2,40.67719,-73.957,1,79,2
40452839,1,109,3,40.75402,-73.9928,1,94,9
40453546,1,200,5,40.61131,-74.0905,1,63,24
40454134,1,37,1,40.83777,-73.835,2,100,8
40456917,0,108,3,40.83033,-73.9492,2,89,3
40467141,1,72,2,40.64102,-73.9508,1,295,8
40467433,0,86,2,40.69846,-73.9748,1,120,0
40467488,0,19,1,40.81399,-73.8881,1,75,5
40468003,1,60,2,40.69639,-73.9091,2,90,12
40468300,0,86,2,40.69903,-73.9753,1,250,0
40468711,0,103,3,40.73243,-73.9891,1,280,0
40469534,0,127,3,40.7759,-73.9891,2,125,1
40470122,0,96,2,40.71283,-73.9638,2,70,0
40470374,1,163,4,40.67413,-73.7452,2,45,38
40470525,0,144,4,40.76555,-73.8638,2,139,0
40470721,0,60,2,40.69544,-73.9068,2,30,0
40471744,0,165,4,40.74165,-73.9556,2,150,0
40472064,0,60,2,40.7007,-73.9379,2,186,7
40472381,0,123,3,40.76282,-73.9843,2,299,3
40472747,0,127,3,40.78,-73.9788,1,210,1
40474055,1,108,3,40.82139,-73.944,1,300,0
40474721,0,133,4,40.60928,-73.7584,2,80,1
40476469,0,109,3,40.76236,-73.9891,2,112,2
40483741,0,129,3,40.73776,-73.9989,1,70,8
40483925,0,52,2,40.6934,-73.9572,2,65,2
40484385,0,108,3,40.82673,-73.9461,1,120,0
40484867,0,52,2,40.68283,-73.9538,2,200,0
40484913,0,108,3,40.80519,-73.9568,2,80,2
40488178,0,81,2,40.72059,-73.9425,1,190,9
40488426,0,171,4,40.72155,-73.858,2,70,0
40489146,0,62,2,40.68516,-74.0009,1,102,1
40491370,0,179,4,40.74392,-73.9165,2,150,0
40491893,1,103,3,40.72503,-73.9749,2,51,0
40492034,0,81,2,40.72138,-73.9482,1,125,0
40492496,1,72,2,40.64468,-73.9475,1,320,0
40492690,0,182,4,40.74307,-73.9069,2,50,1
40493748,0,60,2,40.70343,-73.9193,1,130,0
40496135,0,176,4,40.67827,-73.8214,2,60,3
40497622,0,67,2,40.67206,-73.9478,2,50,1
40499926,0,95,2,40.69954,-73.9831,2,65,2
40501316,1,165,4,40.75282,-73.9413,1,214,1
40501642,0,109,3,40.76074,-73.9987,1,575,1
40502336,0,60,2,40.70243,-73.9223,2,50,1
40502526,0,96,2,40.71709,-73.9437,2,100,0
40503118,0,52,2,40.69527,-73.9384,1,80,3
40503392,0,109,3,40.76248,-73.9985,1,125,2
40503640,0,129,3,40.73739,-74.0031,1,390,0
40504835,0,121,3,40.72579,-74.0008,1,110,5
40505205,0,67,2,40.67616,-73.9502,1,150,2
40505752,0,60,2,40.69877,-73.9283,4,65,1
40506037,0,96,2,40.71004,-73.9608,2,125,1
40506237,1,108,3,40.80964,-73.9443,1,74,20
40506862,0,51,2,40.63575,-74.0362,2,40,0
40507751,1,89,2,40.65449,-73.9607,1,305,23
40508074,0,96,2,40.7147,-73.9434,2,70,1
40508388,0,109,3,40.76738,-73.9935,1,500,2
40509122,0,71,2,40.63189,-74.0135,2,71,3
40509345,0,96,2,40.71857,-73.9523,2,130,4
40509532,1,120,3,40.76558,-73.947,2,100,1
40510710,0,62,2,40.68412,-73.992,1,199,1
40510964,0,171,4,40.72605,-73.8588,2,30,5
40511239,0,96,2,40.71501,-73.9499,2,67,4
40511454,0,52,2,40.67932,-73.9322,1,300,0
40511861,0,73,2,40.67307,-73.8931,1,168,10
40513860,0,166,4,40.73946,-73.9081,2,25,1
40513927,0,102,3,40.79533,-73.9454,2,92,0
40515379,0,109,3,40.76181,-73.9882,1,123,39
40516082,0,175,4,40.65318,-73.741,1,115,20
40516211,0,179,4,40.74393,-73.9132,2,79,0
40516321,1,72,2,40.64523,-73.9472,2,73,2
40516705,0,109,3,40.76229,-73.9889,1,125,1
40517002,1,72,2,40.64474,-73.9477,2,73,3
40526900,1,148,4,40.76658,-73.8227,2,45,1
40528319,0,45,1,40.89187,-73.8569,2,40,1
40528622,0,103,3,40.72853,-73.9848,1,93,3
40529147,0,177,4,40.68998,-73.749,1,111,15
40529314,0,179,4,40.74543,-73.9188,1,170,2
40529363,0,117,3,40.74599,-73.9783,1,266,9
40529516,1,103,3,40.72526,-73.9833,1,152,16
40529935,0,52,2,40.69251,-73.9291,1,208,0
40532296,0,115,3,40.74378,-73.9851,1,90,3
40532496,0,76,2,40.68621,-73.977,1,160,0
40532760,0,60,2,40.69953,-73.9176,2,55,1
40533068,1,103,3,40.72745,-73.9795,1,188,16
40533508,0,52,2,40.67858,-73.9518,1,214,1
40533628,0,99,3,40.74424,-74.0044,1,900,0
40534352,0,113,3,40.72176,-73.991,1,150,0
40535156,0,52,2,40.69212,-73.9598,1,80,2
40535633,0,55,2,40.6883,-73.9905,1,125,0
40536570,0,126,3,40.76853,-73.953,1,250,3
40536834,0,52,2,40.68947,-73.9564,1,100,3
40537018,0,128,3,40.84266,-73.9422,2,53,2
40537067,0,52,2,40.68103,-73.9292,1,150,17
40537723,0,52,2,40.67958,-73.9434,2,59,0
40538201,0,67,2,40.67004,-73.9236,2,35,16
40538432,0,88,2,40.67979,-73.9656,2,32,1
40538599,0,72,2,40.65351,-73.9338,1,130,6
40538776,0,115,3,40.75036,-73.9868,2,110,3
40539058,0,115,3,40.74447,-73.9816,2,90,1
40540012,0,52,2,40.68347,-73.9253,2,37,37
40541734,0,123,3,40.76149,-73.9861,1,150,0
40547488,0,131,4,40.75727,-73.9182,2,100,0
40555213,0,106,3,40.73739,-73.9807,1,350,1
40558329,0,72,2,40.65315,-73.9355,2,55,1
40558396,0,128,3,40.85568,-73.9287,2,78,0
40559153,1,109,3,40.76569,-73.986,1,179,0
40559773,0,108,3,40.81962,-73.9546,2,59,11
40560656,1,96,2,40.72096,-73.9586,3,0,0
40561443,0,52,2,40.68792,-73.9273,2,29,0
40562275,0,60,2,40.7024,-73.9316,1,150,1
40563519,0,40,1,40.82707,-73.8196,2,50,26
40564143,0,109,3,40.75619,-73.9951,2,150,1
40564631,0,115,3,40.76254,-73.9793,2,300,1
40565305,0,108,3,40.82783,-73.9491,2,50,1
40565556,1,109,3,40.76363,-73.9907,1,285,8
40565703,0,74,2,40.64875,-73.9633,1,155,1
40568096,0,52,2,40.68461,-73.9567,2,40,1
40570292,1,60,2,40.69464,-73.9109,2,40,10
40570935,0,17,1,40.8618,-73.8933,2,285,8
40571315,1,52,2,40.6782,-73.9235,2,65,11
40576966,1,108,3,40.80638,-73.9505,1,180,4
40582333,0,122,3,40.7334,-73.9779,1,314,2
40582472,1,5,1,40.82244,-73.8518,1,71,75
40582950,0,126,3,40.77713,-73.9486,1,130,1
40583167,0,60,2,40.69367,-73.9221,2,55,0
40583366,0,96,2,40.71508,-73.9476,1,75,8
40584021,0,96,2,40.70282,-73.9503,1,100,0
40586085,0,89,2,40.66007,-73.9616,2,80,2
40586782,0,116,3,40.80592,-73.9646,1,70,2
40586837,1,89,2,40.66115,-73.956,1,135,5
40587039,0,102,3,40.80032,-73.938,1,200,0
40587185,0,67,2,40.67021,-73.9518,1,70,2
40587568,0,60,2,40.69432,-73.9063,2,50,0
40587995,0,52,2,40.6869,-73.9494,2,99,1
40588366,0,74,2,40.65257,-73.9641,1,128,0
40588818,1,60,2,40.70015,-73.9337,1,150,131
40589643,0,81,2,40.72308,-73.951,2,100,0
40591061,0,72,2,40.64922,-73.9443,2,50,1
40591866,0,96,2,40.70602,-73.9546,1,110,7
40592120,1,69,2,40.69162,-73.9832,1,185,63
40592533,0,165,4,40.7428,-73.9584,1,199,4
40592964,0,109,3,40.76615,-73.9915,4,85,5
40595086,0,128,3,40.84618,-73.9362,2,53,2
40596304,0,99,3,40.75521,-74.0019,1,300,6
40597392,0,144,4,40.76309,-73.865,2,60,1
40597487,1,222,5,40.63357,-74.0787,1,150,0
40597710,0,103,3,40.7231,-73.9816,2,63,0
40597939,0,52,2,40.68612,-73.9481,2,73,36
40598227,1,213,5,40.62971,-74.1327,2,70,10
40598720,0,182,4,40.74863,-73.9047,2,40,0
40599033,0,96,2,40.71574,-73.9523,2,100,1
40599703,0,60,2,40.68251,-73.9077,2,78,1
40600870,0,109,3,40.75746,-73.99,2,150,0
40604957,0,102,3,40.79808,-73.9338,1,81,2
40608762,0,179,4,40.74735,-73.9137,1,250,1
40611604,0,169,4,40.67368,-73.8444,1,77,11
40612147,0,107,3,40.7343,-73.9982,1,264,0
40612222,0,165,4,40.74743,-73.9377,2,58,0
40613498,0,93,2,40.66116,-73.9825,1,130,0
40614603,0,66,2,40.57885,-73.9852,2,150,14
40615016,1,79,2,40.67351,-73.9981,1,129,6
40615352,0,67,2,40.66972,-73.9382,2,90,5
40616073,0,52,2,40.69341,-73.9476,1,130,3
40616285,1,131,4,40.7689,-73.9135,1,250,15
40616700,0,103,3,40.72414,-73.9889,1,161,21
40616752,0,126,3,40.77036,-73.9548,2,90,1
40617316,0,75,2,40.6209,-73.9221,1,85,1
40617444,1,60,2,40.69437,-73.928,2,20,1
40617954,0,109,3,40.76869,-73.9923,1,219,2
40618044,0,109,3,40.75929,-73.9913,1,150,3
40618583,0,101,3,40.71313,-73.9997,1,139,7
40619768,1,60,2,40.70047,-73.9161,2,52,20
40620489,0,131,4,40.7583,-73.9262,1,292,28
40620977,1,210,5,40.55961,-74.1194,1,143,11
40621087,0,142,4,40.78011,-73.9166,1,118,0
40623330,0,109,3,40.7645,-73.9903,4,85,0
40623829,0,109,3,40.76537,-73.991,4,85,6
40623849,1,19,1,40.8123,-73.888,2,32,5
40624017,0,109,3,40.76657,-73.991,4,85,2
40624194,0,109,3,40.76537,-73.9897,4,85,11
40624298,0,109,3,40.76626,-73.9915,4,85,3
40624423,0,109,3,40.76623,-73.9915,4,85,2
40624525,0,109,3,40.76455,-73.9908,4,85,0
40626027,0,52,2,40.68005,-73.9298,2,95,8
40628713,1,126,3,40.76286,-73.9684,1,338,10
40629244,0,79,2,40.67031,-73.9899,1,120,0
40631655,0,126,3,40.78201,-73.9559,1,170,1
40632335,0,115,3,40.752,-73.9727,1,643,1
40632797,0,108,3,40.8091,-73.944,2,123,0
40633892,0,96,2,40.71268,-73.9632,2,85,2
40633980,0,109,3,40.753,-73.993,1,200,1
40634707,1,52,2,40.68078,-73.9293,2,41,58
40635724,0,121,3,40.72338,-73.9982,1,350,1
40636564,0,126,3,40.76275,-73.9644,1,100,3
40636994,0,60,2,40.69839,-73.9368,1,100,6
40639431,0,105,3,40.74024,-73.9921,1,254,5
40639790,0,60,2,40.69638,-73.9283,1,299,12
40640771,1,158,4,40.69464,-73.8111,2,66,17
40641118,0,52,2,40.69415,-73.9485,2,75,1
40641542,0,124,3,40.71607,-74.0057,1,650,0
40642187,0,89,2,40.65865,-73.9597,1,90,0
40642813,0,120,3,40.7661,-73.9472,2,55,1
40644195,0,69,2,40.68989,-73.9853,4,90,0
40649368,0,87,2,40.67845,-73.9817,1,133,7
40651511,0,157,4,40.75556,-73.8837,2,55,2
40651959,0,60,2,40.69747,-73.9269,2,50,1
40653017,0,104,3,40.70628,-74.0107,2,120,3
40653345,0,96,2,40.71717,-73.9536,1,220,2
40653980,0,111,3,40.74334,-73.9761,1,375,0
40654219,1,109,3,40.76555,-73.9911,1,253,18
40654348,0,96,2,40.71927,-73.9635,1,189,3
40654884,1,52,2,40.68981,-73.9516,2,65,8
40655194,1,87,2,40.67743,-73.9758,1,250,25
40655748,0,103,3,40.72596,-73.9771,1,159,7
40657002,0,90,2,40.67824,-74.014,1,115,1
40657056,0,60,2,40.69655,-73.9291,1,229,8
40657060,0,127,3,40.79189,-73.967,1,150,1
40657464,0,103,3,40.72133,-73.9825,1,167,0
40657516,0,96,2,40.71812,-73.9511,1,250,0
40657813,0,96,2,40.71135,-73.9632,1,170,2
40658053,1,148,4,40.74554,-73.8207,1,198,8
40658238,0,182,4,40.74375,-73.9021,2,85,1
40660174,0,127,3,40.78015,-73.98,1,95,0
40660322,0,108,3,40.82441,-73.9522,2,100,0
40666703,0,52,2,40.67636,-73.9089,2,50,26
40666855,0,99,3,40.73909,-73.9992,2,90,3
40668364,0,112,3,40.71732,-73.9985,1,325,4
40668464,0,108,3,40.82738,-73.9502,2,45,0
40668821,0,97,2,40.65541,-73.9789,2,125,2
40669571,0,52,2,40.68764,-73.9202,2,55,3
40670091,0,63,2,40.68697,-73.967,1,450,3
40670445,0,126,3,40.76584,-73.959,1,130,1
40670872,0,109,3,40.7634,-73.9922,1,199,2
40672621,0,126,3,40.78396,-73.9475,1,299,1
40673058,1,108,3,40.81377,-73.954,2,65,12
40676498,0,58,2,40.69082,-73.9947,1,160,0
40677200,0,165,4,40.75794,-73.9303,1,450,7
40677711,0,96,2,40.70969,-73.9626,1,150,1
40677959,0,148,4,40.75249,-73.8307,2,65,2
40678317,0,103,3,40.72698,-73.978,2,140,0
40678945,0,24,1,40.84822,-73.9238,2,80,1
40679563,0,131,4,40.75731,-73.9277,2,70,5
40680003,0,108,3,40.82563,-73.9421,2,95,12
40680252,0,102,3,40.79166,-73.949,2,100,1
40680826,0,67,2,40.67288,-73.9599,1,115,2
40681252,0,91,2,40.57614,-74.0119,2,60,16
40681398,1,23,1,40.83201,-73.8952,1,45,62
40681791,0,81,2,40.73752,-73.9591,1,78,5
40681902,0,103,3,40.72725,-73.9839,1,167,1
40682216,0,163,4,40.67856,-73.7375,1,90,31
40682851,0,102,3,40.8079,-73.94,1,120,3
40683589,0,73,2,40.6734,-73.8913,1,179,3
40692333,0,106,3,40.73226,-73.9844,1,350,0
40695564,0,106,3,40.73253,-73.9847,2,70,0
40696553,0,52,2,40.69363,-73.9447,2,40,2
40696690,0,120,3,40.76664,-73.946,1,70,0
40696745,0,149,4,40.72244,-73.8503,1,125,1
40696799,0,171,4,40.7167,-73.8614,1,120,8
40696801,0,108,3,40.8026,-73.9541,2,75,0
40696853,0,113,3,40.71424,-73.9813,1,200,1
40697753,1,96,2,40.71358,-73.9518,1,89,8
40697974,0,115,3,40.75242,-73.9842,1,70,6
40699359,1,120,3,40.76508,-73.9466,2,100,0
40699451,0,115,3,40.74508,-73.9883,1,100,0
40701124,0,103,3,40.73146,-73.9888,1,986,5
40701936,0,131,4,40.77101,-73.9252,1,70,2
40704152,0,130,4,40.58799,-73.7936,1,600,8
40704734,0,60,2,40.70107,-73.9164,2,25,4
40704768,0,126,3,40.77525,-73.9488,1,100,1
40704904,0,99,3,40.74854,-74.0029,1,299,5
40705021,0,146,4,40.73403,-73.8684,2,50,1
40705032,0,126,3,40.77399,-73.9482,1,130,1
40705586,0,107,3,40.73348,-73.9943,1,350,0
40706341,0,52,2,40.69392,-73.9376,2,74,0
40707042,0,52,2,40.68206,-73.9483,1,400,1
40708022,0,81,2,40.73117,-73.9591,2,164,1
40708073,0,67,2,40.6725,-73.9515,1,80,5
40708764,0,96,2,40.71969,-73.9565,2,80,1
40710124,0,96,2,40.70831,-73.9481,1,120,1
40710344,0,124,3,40.72417,-74.0089,2,370,1
40710978,0,131,4,40.75663,-73.9288,2,120,0
40711239,0,1,1,40.86424,-73.8648,2,65,22
40711350,0,106,3,40.73724,-73.9801,2,70,5
40719651,0,52,2,40.67972,-73.9428,1,125,1
40719744,0,96,2,40.70767,-73.9411,1,130,5
40720357,0,116,3,40.80319,-73.9638,2,56,10
40721125,1,182,4,40.74236,-73.9026,2,60,0
40721525,0,52,2,40.6908,-73.9517,1,250,1
40721922,0,124,3,40.714,-74.0096,1,159,0
40722699,0,116,3,40.80413,-73.9621,2,39,1
40723112,0,165,4,40.74841,-73.9371,1,150,1
40723803,0,67,2,40.66723,-73.9548,2,55,0
40724128,0,89,2,40.65938,-73.9474,1,75,16
40724813,0,94,2,40.66269,-73.9939,1,100,1
40725145,0,74,2,40.65316,-73.9611,2,80,2
40725405,1,60,2,40.68882,-73.9122,1,91,42
40726123,0,99,3,40.74282,-73.9992,1,150,2
40727235,0,165,4,40.76314,-73.9299,2,200,0
40727260,0,96,2,40.71424,-73.9526,1,450,0
40727326,0,52,2,40.67975,-73.9384,1,90,3
40727902,0,131,4,40.76596,-73.9229,1,95,3
40728239,1,102,3,40.78903,-73.9456,2,65,8
40728425,0,96,2,40.70814,-73.9664,2,99,0
40728639,0,81,2,40.72522,-73.9477,2,60,1
40730718,0,113,3,40.72281,-73.9931,1,348,0
40731070,0,96,2,40.72089,-73.9609,1,200,2
40731114,1,58,2,40.69092,-73.9922,1,194,11
40731833,0,113,3,40.7221,-73.993,2,70,0
40732157,0,126,3,40.76329,-73.9601,1,70,2
40733112,1,148,4,40.76128,-73.8255,2,39,10
40734111,1,228,5,40.61515,-74.1358,1,77,12
40735445,0,126,3,40.78364,-73.9492,1,123,4
40735709,0,131,4,40.75725,-73.9176,2,47,4
40736607,1,109,3,40.76561,-73.9902,1,285,1
40737415,0,61,2,40.63876,-73.9067,1,160,1
40739293,0,126,3,40.75956,-73.9613,1,95,0
40740458,0,115,3,40.75998,-73.9699,1,350,1
40744843,0,89,2,40.65906,-73.9414,1,980,0
40745955,1,115,3,40.75265,-73.9724,1,559,0
40750433,0,107,3,40.72938,-73.9999,2,75,2
40750579,0,103,3,40.72501,-73.9853,1,100,7
40750633,0,109,3,40.75526,-73.9972,1,125,0
40750841,0,99,3,40.74559,-74.0105,1,549,1
40750941,0,52,2,40.69508,-73.9326,1,70,0
40751414,0,52,2,40.67805,-73.9418,2,35,1
40752323,0,52,2,40.68649,-73.9227,2,60,0
40753914,0,102,3,40.7994,-73.9395,2,50,0
40753933,1,131,4,40.75764,-73.9086,2,60,16
40754270,0,76,2,40.68801,-73.9791,1,135,0
40754637,1,108,3,40.80265,-73.9583,1,129,13
40756238,0,104,3,40.70462,-74.0103,2,131,1
40756255,0,104,3,40.70462,-74.0103,2,156,0
40756268,0,104,3,40.70462,-74.0103,2,146,1
40756300,0,104,3,40.70462,-74.0103,2,136,1
40756435,0,104,3,40.70462,-74.0103,2,104,0
40756456,0,104,3,40.70462,-74.0103,2,102,2
40756468,0,104,3,40.70462,-74.0103,2,97,0
40756475,0,104,3,40.70462,-74.0103,2,98,1
40756575,1,87,2,40.66663,-73.979,1,158,14
40756716,1,52,2,40.69022,-73.9525,2,80,20
40757318,0,129,3,40.73774,-73.998,1,999,1
40757600,0,113,3,40.72256,-73.9932,2,82,0
40757842,0,73,2,40.67302,-73.8934,1,80,1
40758230,0,113,3,40.72276,-73.9931,1,471,0
40758350,0,99,3,40.74949,-73.9954,1,153,22
40758693,1,72,2,40.65441,-73.9171,2,70,1
40759693,1,73,2,40.66169,-73.8903,1,140,13
40760405,0,116,3,40.8058,-73.9621,2,43,0
40760516,0,157,4,40.75382,-73.8766,2,59,2
40761257,0,113,3,40.7204,-73.9857,2,60,0
40761816,0,131,4,40.75714,-73.9282,2,52,5
40761835,0,119,3,40.72256,-73.9952,2,66,0
40762203,0,113,3,40.72256,-73.993,1,328,0
40762381,0,99,3,40.74964,-73.9959,1,143,15
40762392,0,119,3,40.72362,-73.9938,2,207,0
40763916,1,74,2,40.65018,-73.9627,2,27,5
40764862,1,19,1,40.81267,-73.8895,2,30,7
40770271,0,103,3,40.72693,-73.9835,1,153,17
40774619,0,126,3,40.77542,-73.9497,1,119,1
40776581,0,119,3,40.72251,-73.9944,1,383,0
40776875,0,119,3,40.72254,-73.9935,1,348,0
40776935,0,115,3,40.75619,-73.964,1,300,0
40777106,0,75,2,40.62975,-73.9391,2,250,1
40777260,0,115,3,40.7562,-73.9642,1,300,0
40777336,0,113,3,40.71731,-73.9892,1,250,6
40777364,0,115,3,40.75431,-73.9647,1,300,0
40777484,0,115,3,40.75538,-73.9629,1,160,0
40777573,0,115,3,40.75544,-73.9628,1,160,0
40777580,0,81,2,40.73457,-73.9574,2,60,0
40777675,0,115,3,40.75585,-73.9631,1,290,1
40777849,0,127,3,40.79839,-73.968,2,50,6
40777924,0,115,3,40.75619,-73.9643,1,185,0
40778037,0,115,3,40.75563,-73.964,1,190,0
40778102,0,115,3,40.75428,-73.9646,1,200,0
40778172,0,115,3,40.75568,-73.9626,1,220,0
40779903,0,33,1,40.84696,-73.8277,1,124,1
40780235,0,81,2,40.72681,-73.9477,1,95,0
40780291,0,102,3,40.80129,-73.9362,1,199,2
40781102,0,52,2,40.68409,-73.9524,1,105,30
40781700,0,96,2,40.70981,-73.9481,2,100,0
40783165,0,96,2,40.71185,-73.9577,2,61,2
40783447,0,124,3,40.71742,-74.0042,1,189,0
40783667,0,60,2,40.69544,-73.9277,1,199,15
40784945,0,40,1,40.83128,-73.8287,2,40,2
40785094,0,182,4,40.74613,-73.9002,4,30,3
40785637,0,40,1,40.82964,-73.83,2,50,3
40786270,0,103,3,40.72739,-73.9905,2,50,0
40786275,0,40,1,40.83163,-73.8298,2,50,1
40787065,0,67,2,40.67052,-73.9511,1,120,4
40793318,1,60,2,40.69406,-73.9256,1,86,60
40793629,1,60,2,40.6941,-73.9257,1,93,55
40793636,0,128,3,40.83527,-73.9458,1,106,20
40794509,0,92,2,40.58524,-73.9338,1,190,0
40796348,0,67,2,40.67278,-73.9498,1,325,0
40797425,0,74,2,40.6438,-73.9541,1,165,1
40797714,0,74,2,40.64051,-73.9528,2,164,33
40797782,1,60,2,40.69401,-73.9272,1,89,45
40798553,1,109,3,40.75772,-73.9935,1,90,1
40798921,0,76,2,40.69535,-73.972,2,50,0
40798997,0,79,2,40.68015,-73.9828,4,54,4
40799664,0,55,2,40.68442,-73.982,1,210,5
40799715,1,126,3,40.76918,-73.9567,2,95,5
40799883,0,79,2,40.67875,-73.9836,4,54,12
40800148,0,52,2,40.68048,-73.9526,2,80,2
40800585,0,79,2,40.67806,-73.9826,4,54,1
40800830,0,87,2,40.6782,-73.9822,4,54,0
40802086,0,82,2,40.63963,-73.9723,1,65,1
40804069,0,115,3,40.74651,-73.9875,2,39,1
40804199,0,115,3,40.74669,-73.9874,2,40,1
40804600,0,115,3,40.75235,-73.9733,1,643,0
40805165,0,108,3,40.82148,-73.9482,1,125,1
40806108,0,178,4,40.69947,-73.7509,1,430,1
40806145,0,90,2,40.67751,-74.0054,1,350,9
40806623,0,178,4,40.70167,-73.7524,1,318,3
40807542,0,111,3,40.74321,-73.9781,2,135,1
40809805,0,113,3,40.71968,-73.9795,1,150,4
40816022,1,112,3,40.71756,-73.9976,1,185,9
40816175,1,144,4,40.76331,-73.8653,1,150,13
40816977,0,66,2,40.57971,-74.003,1,125,1
40816990,0,127,3,40.77426,-73.9797,1,119,4
40817592,0,129,3,40.7298,-74.0061,1,185,1
40821460,0,178,4,40.69844,-73.7532,4,106,10
40823172,1,52,2,40.68411,-73.9541,1,123,21
40823324,0,67,2,40.66425,-73.9524,1,75,0
40823752,0,106,3,40.73371,-73.986,1,131,1
40823839,0,18,1,40.83323,-73.9316,2,45,0
40824219,0,179,4,40.74602,-73.9162,2,40,2
40824272,0,52,2,40.68008,-73.9492,1,50,1
40825740,0,67,2,40.67532,-73.9414,1,500,0
40825964,0,179,4,40.73941,-73.9276,2,27,1
40826053,0,173,4,40.70706,-73.9039,2,45,1
40827074,0,148,4,40.75191,-73.8265,2,40,1
40833186,0,113,3,40.72127,-73.993,2,79,0
40834363,0,118,3,40.72772,-73.9947,1,114,1
40835207,0,108,3,40.82104,-73.9496,1,150,2
40835631,1,60,2,40.70192,-73.9183,1,70,5
40837137,0,94,2,40.64606,-74.0063,2,25,1
40837660,0,104,3,40.70681,-74.0102,1,875,0
40838018,0,63,2,40.68446,-73.9633,1,60,1
40838597,0,176,4,40.67638,-73.8076,2,90,4
40839569,1,126,3,40.76059,-73.9594,1,120,9
40841011,1,33,1,40.85191,-73.8337,1,110,20
40841526,0,127,3,40.77046,-73.9817,1,216,0
40841647,1,181,4,40.69377,-73.8628,2,52,29
40841685,1,181,4,40.69577,-73.8619,2,43,47
40843961,0,52,2,40.69063,-73.9456,2,40,5
40843980,0,169,4,40.68255,-73.8453,1,100,13
40844212,0,60,2,40.69493,-73.9148,2,40,1
40845026,0,127,3,40.78771,-73.9781,1,90,6
40846105,1,173,4,40.70655,-73.9022,2,55,3
40846471,0,108,3,40.80658,-73.952,1,95,0
40848201,0,104,3,40.7101,-74.0068,1,150,0
40848653,0,108,3,40.81684,-73.9392,2,95,0
40849947,0,98,3,40.71049,-74.0162,1,300,0
40857830,0,117,3,40.74937,-73.9799,1,135,0
40859415,0,115,3,40.75597,-73.9676,2,90,3
40860187,0,61,2,40.64869,-73.8962,1,51,1
40860721,0,79,2,40.67276,-73.9893,1,160,0
40860829,0,115,3,40.76527,-73.9832,1,125,0
40861223,0,113,3,40.71477,-73.9823,1,250,1
40864085,1,158,4,40.67232,-73.7818,2,115,27
40864694,0,104,3,40.70693,-74.0091,2,250,0
40864895,0,50,2,40.60679,-74.0128,1,99,0
40868745,0,96,2,40.71539,-73.9623,2,80,1
40869207,0,171,4,40.72412,-73.8569,1,365,2
40869871,0,104,3,40.70839,-74.007,1,142,2
40869893,0,123,3,40.76081,-73.9871,1,299,16
40870287,0,165,4,40.76194,-73.9289,1,160,0
40870366,0,60,2,40.68727,-73.918,2,45,0
40870831,0,179,4,40.74703,-73.9183,1,88,4
40870931,0,99,3,40.74324,-73.996,2,120,2
40871071,0,96,2,40.71258,-73.9436,2,75,0
40871135,0,113,3,40.71896,-73.9929,1,90,5
40871301,0,60,2,40.6894,-73.9154,2,70,0
40872251,0,108,3,40.82528,-73.9523,2,25,3
40872606,1,103,3,40.72274,-73.9848,1,349,28
40872906,0,107,3,40.72885,-74.0017,1,350,0
40875762,0,103,3,40.72665,-73.9885,1,125,0
40878440,0,102,3,40.7907,-73.9473,2,51,0
40882059,0,99,3,40.74913,-73.9957,1,100,2
40885057,0,110,3,40.87274,-73.9176,2,64,4
40886350,0,115,3,40.75294,-73.9717,2,450,1
40886357,0,125,3,40.71222,-73.9959,2,46,6
40886497,0,52,2,40.68144,-73.9413,1,200,0
40886721,0,115,3,40.7556,-73.9699,1,225,3
40886760,0,129,3,40.73185,-74.0041,1,195,0
40887882,0,126,3,40.78403,-73.9518,1,94,0
40888616,0,125,3,40.71223,-73.9955,2,50,4
40888693,0,103,3,40.72105,-73.9809,1,249,8
40889145,0,94,2,40.64349,-74.0143,1,170,1
40889966,0,148,4,40.74259,-73.8209,2,750,0
40890630,0,103,3,40.72447,-73.9882,1,95,6
40890824,0,127,3,40.78066,-73.9832,1,111,1
40891080,0,109,3,40.76198,-73.999,2,150,0
40891382,0,113,3,40.71172,-73.9874,2,57,2
40892321,0,63,2,40.68387,-73.9669,2,80,1
