id,name,host_id,borough_id,neighbourhood_id,latitude,longitude,room_type_id,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
82550,Columbia Castle 2 BR,448312,2,58,40.69441,-73.99771,1,200,3,97,11/15/2020,0.87,2,129
82638,"Charming Artist's Flat, East Village",449787,3,103,40.72399,-73.98374,1,93,30,270,11/23/2020,2.3,1,363
82928,BEAUTIFUL 2 BEDROOM APARTMENT,451545,2,52,40.6824,-73.94615,1,150,30,71,1/3/2020,1.18,1,364
83243,Brooklyn Cove 1 Br Apt w/ Garden In Bushwick!!,453519,2,60,40.68949,-73.91708,1,75,30,250,2/9/2020,2.12,1,365
83446,Ft. Greene gem with back yard & private entrance,454756,2,76,40.68819,-73.97258,1,100,30,6,8/21/2019,0.05,1,129
83847,East Village Designer's 1-BR APT,410094,3,103,40.72451,-73.98094,1,232,30,44,3/8/2020,0.38,1,14
84010,Superior @ Box House,417504,2,81,40.73777,-73.95366,3,179,30,16,9/19/2019,0.14,27,331
87279,A Cozy Uptown Private Bedroom,478136,3,108,40.80922,-73.94037,2,70,30,136,3/1/2020,1.16,1,364
87566,1 BR apt near Midtown Manhattan,479521,4,165,40.74572,-73.94495,1,75,30,11,6/29/2019,0.11,1,121
88060,2+ br duplex apt for long stays,7378,2,94,40.6604,-73.9954,1,199,30,0,,,1,365
89427,The Brooklyn Waverly,116599,2,63,40.68513,-73.96648,1,650,30,0,,,3,364
89621,ENTIRE APT SLEEP 4,209460,2,52,40.68048,-73.94911,1,150,30,238,1/19/2020,2.09,2,359
93313,MAISON DES SIRENES 2,25183,2,52,40.68314,-73.93963,1,120,2,103,11/14/2020,0.88,2,270
94035,"Modern, Safe, Clean, Bright Room in Astoria for 2",35375,4,131,40.75961,-73.91117,2,76,1,51,1/1/2020,0.98,2,365
94209,LARGE 1BR (CONV 2BR) CROWN HEIGHTS,503800,2,67,40.67473,-73.94494,1,100,90,0,,,1,364
94477,The Vernon On Greene,478395,2,52,40.69305,-73.93185,1,127,2,400,3/15/2020,3.52,1,101
94783,"Beautiful, Bright’s, Warm & Spacious 1.5BR Apt",473113,2,67,40.67174,-73.95663,1,118,6,113,10/18/2020,0.96,1,356
95747,Lovely 1BR in Tree-lined WBurg,509341,2,96,40.71055,-73.95098,1,140,7,13,7/18/2016,0.11,1,87
95883,Spacious Loft in Clinton Hill,509918,2,52,40.69465,-73.95458,1,200,5,5,8/17/2019,0.06,1,344
96471,"The Brooklyn Waverly, One Bedroom",116599,2,63,40.68513,-73.96648,2,171,30,13,12/10/2019,0.11,3,364
98076,Large Duplex in Brownstone,517966,2,52,40.67859,-73.94125,1,159,4,2,9/23/2016,0.04,2,83
98663,Groovy NYC Chelsea Pad,520279,3,99,40.74893,-73.99544,1,130,30,19,6/11/2018,0.17,1,286
99085,Sunny Bklyn Jewel  Fort Greene JAN - MAR 2021,522164,2,76,40.68795,-73.97332,1,123,30,18,9/30/2020,0.15,1,347
99662,Your Cozy Home - Center of New York,524730,3,113,40.71841,-73.99019,1,135,30,28,6/17/2014,0.24,2,365
100002,"MANHATTAN Cozy, Neat, Nice, Bright ROOM",523218,3,128,40.85295,-73.93361,2,49,30,151,2/18/2020,1.3,1,85
100186,Large Brand New Park Slope 1BR,526805,2,79,40.66918,-73.99187,1,130,20,104,11/30/2020,0.9,1,124
100368,Greenwich Village Brownstone -- Huge Private Deck,526105,3,99,40.74056,-74.00143,1,167,30,33,10/16/2020,0.29,1,357
101053,Colorful Artistic Williamsburg Apt,530032,2,96,40.71125,-73.95613,1,120,2,37,1/21/2020,0.32,1,0
102995,UWS Brownstone Near Central Park,178043,3,127,40.78558,-73.9696,1,212,30,45,1/1/2018,0.39,1,2
103161,Cozy+well equipped top fl apt - PRIME Williamsburg,465278,2,96,40.71577,-73.96053,1,96,7,133,1/1/2020,1.51,1,359
103311,2 BR w/ Terrace @ Box House Hotel,417504,2,81,40.73778,-73.95366,2,599,3,9,5/19/2018,0.08,27,331
103557,"Great place, central neighborhood",539783,3,106,40.73534,-73.98003,2,150,30,4,4/7/2012,0.04,2,341
105469,The Ocean Palace #2,547386,4,174,40.58615,-73.81245,2,70,30,16,6/28/2020,0.14,2,286
105790,Holiday special near Columbia Univ!,548817,3,108,40.82123,-73.95424,2,80,30,150,3/12/2020,6.97,1,0
106363,Bright Room With A Great River View,551055,3,108,40.82773,-73.95231,2,75,5,417,3/15/2020,3.58,2,347
106647,Tree lined block modern apartment,552679,2,52,40.68505,-73.95684,1,125,2,99,11/27/2020,0.85,1,264
106906,Sunny Top Floor Fort Greene Two Bedroom,553964,2,63,40.68625,-73.96719,1,110,13,12,1/5/2016,0.1,1,151
107630,Sweet Historic Greenpoint Duplex,306739,2,81,40.72911,-73.95493,1,175,3,276,11/22/2020,2.39,3,346
107895,Riverside Charm with Fire Place,3088389,3,127,40.77944,-73.98567,1,100,30,59,2/8/2020,0.56,1,47
112100,Sunny 3BR Apt Ideal for Family,572527,2,67,40.67539,-73.96093,1,165,30,3,1/1/2013,0.03,1,101
112304,Cozy Private Room in West Harlem!,573316,3,108,40.8054,-73.95189,2,90,30,1,1/2/2016,0.02,1,0
112435,ALL ABOUT A VERY COMFORTABLE ROOM..,181376,2,76,40.69088,-73.97307,2,95,30,177,2/16/2020,1.53,2,365
113092,Rm in Beautiful Luxury Apt. Bldg,575906,2,76,40.6905,-73.97867,2,90,30,0,,,1,299
113265,Brooklyn- Crown Heights Garden Apt.,314582,2,67,40.67555,-73.95057,2,55,30,270,2/16/2020,2.33,2,364
114123,Large Park Slope Townhouse Duplex,579495,2,93,40.66527,-73.9886,1,259,30,34,1/11/2020,0.3,1,224
115535,Sun-Drenched Hamilton Hts Jewel,567187,3,108,40.82399,-73.95328,2,65,30,37,10/30/2019,0.32,1,0
115748,1 BDRM Apt-Weekend Sublease,585166,4,131,40.76434,-73.92132,1,101,5,32,2/16/2020,0.28,1,363
116551,Beautiful Harlem Private Garden Apartment,497672,3,108,40.80588,-73.94919,1,70,30,170,7/26/2020,1.46,1,158
117425,"Conveniently Located, Sunny Brooklyn Heights!",593115,2,58,40.69263,-73.99438,1,129,30,100,10/9/2020,0.86,1,275
118061,Style in Stuyvesant Heights,2248897,2,52,40.68448,-73.92747,1,110,30,85,3/5/2020,0.76,1,224
121861,"Park Slope Apt:, Spacious 2 bedroom",611716,2,87,40.67644,-73.98082,1,165,2,23,5/2/2016,0.2,2,306
125163,Authentic New York City Living,622855,2,52,40.68569,-73.93038,2,99,2,41,8/23/2020,0.47,2,331
126443,"Massive Duplex, 2BR & 2BTH East Village 9+ Guests",627217,3,103,40.72939,-73.98857,1,349,2,420,11/29/2020,4.14,3,0
126816,Gorgeous Upper West Side Apartment,620288,3,127,40.79918,-73.96607,2,85,30,3,11/6/2014,0.03,1,0
127387,"Luxe, Spacious 2BR 2BA Nr Trains",23276,2,79,40.66862,-73.9926,1,260,30,3,8/4/2014,0.03,1,251
128975,City Room - Street View Apt,256161,3,108,40.81333,-73.94453,1,143,30,131,10/31/2020,1.13,5,365
132516,Forest Hills Apt minutes to midtown Manhattan,85330,4,149,40.70925,-73.85262,1,105,3,33,7/8/2020,0.81,3,213
132661,Time Square  Shared APT.,651818,3,109,40.75505,-73.99187,2,55,7,74,1/19/2020,1,1,50
133025,Midtown cozy convenient,653405,3,117,40.7463,-73.97926,2,68,4,134,10/23/2020,1.16,1,221
134934,Prime Williamsburg Apartment,652842,2,96,40.71823,-73.95849,1,250,5,27,12/7/2019,0.36,1,77
135393,"Private, spacious room in Brooklyn",663764,2,72,40.651,-73.94886,2,50,30,290,3/16/2020,2.52,2,178
135465,Garden apartment close to Manhattan,663879,2,76,40.68626,-73.97598,1,170,3,100,10/17/2020,0.89,1,338
135706,Boho Studio,665013,3,99,40.74488,-74.001,1,112,5,10,1/1/2017,0.09,1,0
136493,"Historical home w/ exceptional space, light & art",663384,2,87,40.67632,-73.97616,1,250,3,20,11/28/2020,0.2,1,2
139624,"Spacious,Sunny, private one bedroom",680818,2,67,40.67456,-73.95151,1,73,30,78,11/1/2020,0.69,1,58
140133,Truly Amazing Oasis In The City,622866,2,96,40.71363,-73.96019,1,249,30,172,7/2/2020,1.51,1,355
140973,East Village Charmer,686147,3,103,40.72274,-73.97581,1,225,30,78,1/2/2020,0.68,1,364
141154,Affordable Furnished Apartment,686768,2,55,40.6858,-73.9828,1,120,30,263,3/11/2020,2.31,1,71
141335,Architect's Brownstone,687361,2,87,40.67535,-73.97654,1,900,1,35,1/13/2018,0.34,1,365
142069,"EAST VILLAGE STUDIO, sunny & quiet",277747,3,103,40.72485,-73.97813,1,100,30,22,11/10/2014,0.2,1,0
144087,LUXURY OF THE HORIZON,616825,3,108,40.80473,-73.9532,1,259,30,21,11/30/2020,0.18,2,365
144148,1 Bdrm in 4 Bdrm dupelx/roof deck,299755,3,103,40.72217,-73.98419,2,67,30,32,1/5/2016,0.42,1,0
145064,The Heart of Prime Williamsburg,404424,2,96,40.71943,-73.9565,1,145,30,8,6/6/2014,0.07,1,0
148201,NYC - Sunny Greenwich Village 1br,715807,3,107,40.72831,-74.00177,1,175,30,18,5/31/2013,0.16,1,0
148259,Garage Studio Designer Loft,716064,2,96,40.71541,-73.94144,1,250,5,79,12/6/2020,0.78,1,363
148825,Best City Area Columbia U Upper West Side C Park,718349,3,127,40.79765,-73.96245,1,150,2,218,11/2/2020,2.07,2,364
149287,Your own apartment off Park Avenue,720320,3,126,40.78508,-73.95332,1,250,30,0,,,1,0
149777,Artistic Couples Retreat,716306,1,49,40.89747,-73.8639,1,114,2,248,8/23/2020,2.57,1,363
150804,Lower East Side 2 Bed Apt.,726333,3,113,40.72008,-73.98404,1,300,4,27,1/2/2020,0.24,1,14
150989,"Sunlit 1 bedroom apt: Williamsburg, Brooklyn",727084,2,96,40.71546,-73.96435,1,155,30,18,10/15/2020,0.16,1,90
151199,Clean Astoria-Private Home NYC,722320,4,131,40.75725,-73.91098,1,129,2,457,6/9/2020,4.06,1,361
151478,"BIG, COMFY , PRIV. ROOM, BIG APT, YARD, GREAT LOC.",216191,2,96,40.7102,-73.94495,2,87,30,8,12/11/2018,0.07,5,179
152259,City Room - Semi Private Bedroom,256161,3,108,40.81156,-73.94571,2,58,30,124,3/13/2020,1.08,5,365
152263,Cozy apartment in a brownstone,732535,3,108,40.80497,-73.95016,1,300,2,230,9/27/2020,2.05,2,355
153780,Private E. Village Townhouse Stay,739499,3,103,40.72587,-73.98438,2,175,3,184,12/15/2019,1.61,1,364
154934,Harlem/Hamilton Heights Cozy Room,745069,3,108,40.82426,-73.9463,2,75,30,38,5/8/2018,0.35,2,365
155296,Incredible Prime Williamsburg Loft!,656841,2,96,40.71624,-73.96272,1,250,30,41,10/16/2020,0.43,1,69
157673,Large  Loft Style  Studio  Space,757166,2,52,40.68101,-73.94081,1,65,60,92,11/6/2020,0.81,1,185
158061,Hancock Town House!-Stuyvesant Mews,758441,2,52,40.68669,-73.91989,2,165,30,27,10/8/2017,0.24,4,365
158176,Entire Apt in Heart of Williamsburg,573065,2,96,40.71534,-73.95914,1,98,30,136,10/19/2020,1.25,1,62
158955,PRIVATE and SUNNY Williamsburg Apt!,465589,2,96,40.70867,-73.94284,1,142,2,450,11/15/2020,3.96,1,326
159749,Purple Room for 2/3 in brownstone $1450 per month,54275,2,52,40.68048,-73.93938,2,87,2,76,1/3/2020,0.68,3,352
159815,Red Room for two in Brownstone for $1355/mo,54275,2,52,40.68048,-73.93938,2,81,7,52,9/19/2020,0.47,3,0
159913,"Chelsea living, 2BR best location",759883,3,99,40.74346,-73.99882,2,150,30,30,3/6/2020,1.32,1,0
162493,Prime Williamsburg 3 BR with Deck,776490,2,96,40.71323,-73.95745,1,450,4,39,6/24/2020,0.61,1,131
162508,Beautiful Brooklyn Oasis,776645,2,67,40.67212,-73.9506,1,130,7,30,9/23/2019,0.34,1,0
163814,☆ STUDIO East Village ☆ Own bath! ☆ Sleeps 5,627217,3,103,40.72636,-73.98917,1,129,2,333,11/9/2020,2.94,3,309
164989,"*SoHo: Clean, Safe, Private, Peaceful Bedroom (A)*",104450469,3,121,40.72303,-73.9971,2,151,2,80,2/3/2020,0.7,2,89
166006,Nice Manhattan Apt Near Central Park and Subway,791287,3,127,40.80006,-73.96049,1,250,31,189,10/7/2019,1.66,1,352
166172,Private Stay In Peaceful Artist Apartment,792159,2,60,40.68478,-73.9066,2,55,30,70,12/5/2020,4.85,1,0
166983,"3 BR, Beautiful Brooklyn Duplex",795640,2,62,40.68252,-73.99619,1,350,30,6,8/8/2015,0.05,1,0
168123,"Sunny, quiet, legal homelike suite-Pk Slope South",720558,2,93,40.66085,-73.98537,1,95,30,109,2/2/2020,0.96,1,171
168810,Lovely Vintage Haven—Heart of UWS,747698,3,127,40.78569,-73.97581,1,175,65,11,10/15/2013,0.1,1,358
169306,Affordable & Cozy,806214,1,43,40.85811,-73.90675,2,37,7,138,11/13/2020,1.21,1,316
169464,Creative Vintage Loft in S. Williamsburg,806774,2,96,40.70667,-73.96524,1,85,30,98,3/18/2020,0.86,1,344
169483,Very close to Downtown Awesome Private Apartment,807642,2,80,40.60452,-73.97103,1,110,7,0,,,2,0
170420,The Happy home!,812814,3,102,40.7932,-73.94007,1,79,30,15,2/15/2016,0.13,1,0
170761,"Fort Greene, Brooklyn: Front Bedroom",67778,2,76,40.68768,-73.97611,2,85,2,56,10/24/2020,0.7,2,180
171304,Cozy Loft Studio on RIVERSIDE PARK,817298,3,127,40.79067,-73.97619,1,125,30,96,11/20/2020,0.84,1,3
171562,Chelsea studio with balcony & views,60923,3,99,40.75027,-73.99666,1,200,14,19,11/30/2019,0.17,1,32
172499,Beautiful UES Family Apartment,823006,3,126,40.77938,-73.94874,1,250,365,26,1/2/2019,0.23,1,362
173151,spacious room,826459,2,81,40.72901,-73.95812,2,78,30,262,3/8/2020,2.3,1,1
174966,Luxury 2Bed/2.5Bath Central Park View,836168,3,127,40.7735,-73.98697,1,2500,30,30,5/5/2018,0.28,10,0
176653,East Village bedroom w rooftop,844862,3,103,40.72974,-73.98201,2,100,30,50,1/3/2020,0.45,2,0
177495,"PRIME, Luxury, Spacious 2 Bedroom Apt in Chelsea",848960,3,99,40.73918,-73.99493,1,550,30,10,6/24/2019,0.29,1,0
177606,Spacious Junior One Near NYU Hospital/Reduced $,849492,3,111,40.74112,-73.97686,2,129,5,104,10/31/2020,0.92,1,364
179741,Spring st SoHo Apartment,314941,3,119,40.72212,-73.99638,1,99,1,16,9/17/2020,0.14,3,102
182069,Cozy studio Apartment in Upper East,39260,3,102,40.79056,-73.9468,1,95,30,115,10/25/2020,1.03,1,365
182095,Historic classic central gay Village clean NYU,872805,3,129,40.73631,-73.99977,1,165,30,66,1/1/2020,0.58,2,77
182177,A PRIVATE FLAT / APARTMENT- $SPECIAL$,873273,1,1,40.86466,-73.85709,1,125,2,303,11/20/2020,2.68,2,361
187986,Comfort at Crossroads of Downtown,904833,3,99,40.73862,-73.99758,1,250,30,2,8/28/2015,0.02,1,0
188674,UNION SQUARE/ E. VILL 1BR BEAUTIFUL,909234,3,103,40.73217,-73.98801,1,165,30,63,1/12/2018,0.57,1,0
189135,Hell's Kitchen Funky 80s Hideaway!,179020,3,109,40.76311,-73.99388,2,106,30,101,12/28/2019,0.95,1,365
189181,Room in Chic Modern High Line Luxury- New!,912541,3,99,40.74695,-74.00454,2,282,30,1,4/20/2014,0.01,1,0
189732,Family & Friends in New York City,489400,2,73,40.67497,-73.87305,1,172,3,215,11/16/2020,1.91,1,355
189787,Spacious & Comfy BK Brownstone,915640,2,67,40.66788,-73.94813,1,108,30,103,1/1/2020,0.91,1,0
190542,Chateau Style Brooklyn Loft for Singles or Couples,920542,2,52,40.68967,-73.95445,1,190,3,47,12/7/2019,0.42,1,285
190968,Lovely Brooklyn Brownstone 1BR!,922922,2,88,40.67946,-73.96501,1,99,3,37,12/28/2019,0.33,1,0
190974,Beautiful Grdn. Apt. in Park Slope,874471,2,87,40.66836,-73.98166,1,130,3,210,10/12/2020,1.98,1,0
191541,contemporary design in times sq,926539,3,123,40.7609,-73.98692,1,450,30,55,12/5/2018,0.49,1,365
195123,"Cheerful, comfortable room",940724,3,128,40.83403,-73.94553,2,75,30,232,1/11/2020,2.05,1,365
195233,Precautions You Didn't Think Of? By Prospect Park!,949221,2,89,40.65557,-73.9561,2,61,1,60,2/3/2020,4.33,2,0
195240,Covic Clean since '11!,949221,2,89,40.65557,-73.9561,2,65,1,81,1/7/2020,0.79,2,50
195989,"Sunny, Large, Park Slope Bedroom",611716,2,87,40.67641,-73.98161,2,82,3,220,3/14/2020,2.1,2,0
197753,Large room in elevator drman bldg,964482,3,108,40.83127,-73.94718,2,68,2,320,2/8/2020,3.44,2,341
197931,Tree-lined Street 5 min to Times Sq,965453,3,109,40.76243,-73.99202,1,91,30,94,1/5/2020,0.83,1,139
197942,"Private, Comfy, Cozy, Brooklyn close to Manhattan",289135,2,52,40.68497,-73.95592,1,107,30,228,11/18/2020,2.03,1,355
200645,Best Manhattan Studio Deal!,933378,3,126,40.76739,-73.9557,4,90,30,0,,,1,0
200955,Stylish East Village Flat,568325,3,122,40.73069,-73.98055,1,125,30,21,4/30/2018,0.19,1,225
201992,Serene Park Slope Garden Apartment,988350,2,87,40.6755,-73.97859,1,190,30,106,7/2/2019,1.29,1,313
202273,Cozy and spacious - rare for NYC!,918087,2,52,40.68812,-73.94934,2,55,30,72,12/26/2016,0.64,3,0
203901,Beautiful UES apartment,1000477,3,126,40.7694,-73.9572,1,190,30,8,9/18/2016,0.07,1,0
204065,St. James Pl Garden Apt 1block to PRATT &Gtrain,51038,2,63,40.68634,-73.96161,1,448,30,66,2/29/2020,0.58,5,193
204833,"Great, spacious apt in Williamsburg",903686,2,96,40.7093,-73.9497,2,85,30,9,12/30/2019,0.08,1,344
205043,Modern Condo in Midtown,1007558,3,123,40.75895,-73.9883,2,109,1,399,12/6/2020,6.27,1,162
205867,Private Entrance - Private Parking,1012691,2,96,40.71893,-73.9428,1,120,4,101,11/23/2020,0.96,1,183
206316,"Sunny, Spacious Studio in Ft.Greene",1014639,2,76,40.68765,-73.97073,1,157,30,4,8/27/2018,0.1,1,0
206772,Williamsburg Exposed Brick Loft,1017473,2,96,40.71413,-73.96596,1,190,30,41,11/22/2020,0.37,1,331
208122,Fantastic Lower East Side Studio,1024248,3,113,40.71897,-73.98834,1,125,30,34,3/13/2020,0.3,1,99
208148,Central Bedford Avenue Apartment,1024355,2,96,40.71973,-73.95582,1,185,30,14,8/31/2015,0.13,1,0
209310,"Min. to Subway, City Views, Elevator, Large Room",1031148,4,179,40.73826,-73.92458,2,49,28,281,3/16/2020,2.64,1,239
211078,Greenpoint Waterfront Loft,306739,2,81,40.73049,-73.96115,1,185,3,228,4/25/2018,2.02,3,0
212109,2-bedroom share in heart of Greenwich Village!,666271,3,129,40.73854,-74.00821,2,80,30,10,8/5/2019,0.16,1,363
212178,1 Bedroom Pre War apt,1094178,3,123,40.75877,-73.98863,1,225,2,201,2/27/2020,1.78,1,101
212544,Quiet One Bedroom in Park Slope,1096084,2,79,40.67688,-73.9859,1,100,30,9,6/23/2016,0.08,1,0
213330,ONE Bedroom in Unbelievably RARE Penthouse Oasis,800223,3,113,40.71712,-73.98898,2,151,6,27,9/30/2020,0.4,3,364
214917,New Clean Spacious Bed & Breakfast,1109658,5,195,40.60742,-74.14388,1,76,30,2,2/8/2018,0.04,1,285
215560,"Sunny, calm room in Victorian home",1112560,2,52,40.68741,-73.95741,2,60,3,177,11/9/2020,1.57,3,267
216080,Spacious & Sunny Safe Haven,17571,2,76,40.691,-73.9737,2,175,2,72,11/2/2020,0.64,2,0
217580,"Luxury Furnished 1 bedro, Bay Ridge",1121193,2,77,40.61927,-74.0307,1,80,30,9,10/31/2020,0.09,1,308
218358,Your Haven in the Upper West Side,1129218,3,108,40.8078,-73.95208,2,60,90,22,9/30/2019,0.31,1,363
219066,"Wonderful Studio In Brooklyn, NY!!!",447754,2,53,40.61922,-73.99399,1,110,30,28,3/24/2020,0.25,1,364
219922,"Lovely Bdr in Harlem, Manhattan",1139574,3,108,40.81553,-73.95438,2,85,30,37,10/23/2019,0.36,1,11
220563,Lovely HUGE Master Bed + Study,918087,2,52,40.68634,-73.95088,2,75,30,59,1/5/2017,0.52,3,0
220946,Newly Reno’d Chic Quiet Exec 1BR,1144415,3,103,40.72229,-73.97901,1,99,30,154,1/2/2020,1.38,1,203
221097,Large Artist Floorthru- Greenpoint,1146744,2,81,40.72501,-73.95185,1,107,30,22,3/15/2019,0.2,2,365
222304,BEST DEAL IN CHELSEA 1 bdrm NYC,1153993,3,99,40.74233,-73.99865,1,70,31,34,11/14/2019,0.31,1,163
222913,Cozy two bedroom in L.E.S.,1157620,3,113,40.71238,-73.98329,1,170,30,223,12/26/2019,2.03,1,365
224004,Artsy Loft-like Harlem Apartment,1165231,3,108,40.80486,-73.95298,2,80,30,68,3/11/2020,0.61,1,0
225306,Charming room in Victorian home,1112560,2,52,40.68749,-73.95494,2,60,3,140,11/30/2020,1.25,3,220
225354,charming alcove studio with balcony,1158300,2,96,40.71157,-73.9669,1,130,30,11,9/1/2019,0.1,1,354
225926,│ ♛ │ SOLOWIHE HOUSE│  ERHART,1177497,2,63,40.68999,-73.96711,2,239,1,186,9/2/2020,1.66,9,364
225976,Cozy multi-leveled apartment!,1177947,5,219,40.61077,-74.06824,1,75,6,83,10/3/2020,0.74,1,309
226021,Sunny 2 bdrm W'burg Duplex w/ 3 beds. 5* superhost,815977,2,96,40.71126,-73.94576,1,179,3,155,10/23/2020,1.38,2,101
227495,Great studio apt near Central Park,959931,3,127,40.78595,-73.97091,1,110,30,101,8/17/2019,0.9,1,48
227715,WONDERFUL/ SLEEP 4 APARTMENT  IN BROOKLYN,209460,2,52,40.67855,-73.94949,1,130,30,255,3/17/2020,2.27,2,359
228317,"Your Haven Awaits At ""Emma's Place""",1191142,2,52,40.68516,-73.92521,1,130,30,89,1/7/2020,0.8,1,238
228925,Beautiful Brownstone,1194377,2,52,40.67964,-73.93946,1,100,30,10,6/26/2019,0.4,1,363
228979,1BDR - Hell's Kitchen Hideaway,1190088,3,109,40.76189,-73.99,2,130,30,57,3/24/2020,0.51,1,365
230321,Apt with EmpireState view-Subway around the corner,1203500,2,52,40.69046,-73.95167,1,99,30,43,8/5/2020,0.41,1,90
230877,Monthly Apartment Rental,292204,3,102,40.79239,-73.94535,1,100,30,115,6/30/2019,1.03,2,365
231154,(D) BIG DEAL,27848,4,158,40.67144,-73.76501,2,75,30,31,10/14/2018,0.28,5,365
231194,2bdrm Luxury Apt Fort Greene Bklyn,1204785,2,76,40.68495,-73.97338,1,199,30,319,3/7/2020,2.93,2,365
232612,"Lovely pied-à-terre, in an historic building",1217241,2,52,40.68309,-73.94219,1,111,3,341,11/24/2020,3.06,1,323
233189,NYC Studio in Heart of Times Square,1220414,3,109,40.76166,-73.99675,1,85,30,89,3/14/2020,0.8,1,177
233638,rooms for rent in Queens with piano,1012895,4,173,40.70163,-73.90867,2,55,30,20,1/22/2020,0.21,1,313
234330,Bright + Near Central Park + Columbia University!,148014,3,108,40.80249,-73.95667,1,79,30,73,8/31/2020,0.66,1,97
234870,Private Room With GREAT Location,1229984,4,165,40.74581,-73.95295,2,75,2,65,7/31/2017,0.62,1,313
235552,HUGE Sunny Duplex Loft with Garden,1234405,2,93,40.66414,-73.98574,1,300,30,40,3/4/2020,0.45,1,0
235651,LARGE ARTSY Room w/ Loft Bed 4 DOOGLERS!,83257,3,129,40.74,-74.00381,2,110,30,86,1/18/2020,0.78,2,364
235951,Stylish Studio with exclusive Terrace,1236070,3,115,40.75348,-73.97065,1,125,10,145,11/9/2020,1.3,1,91
235960,"LES private apt, 1 bedroom & more",1236817,3,113,40.72066,-73.98506,1,115,3,102,10/4/2020,0.91,1,358
236671,"Williamsburg Garden Home, 5 minutes from Manhattan",1240820,2,96,40.71746,-73.95497,1,160,30,163,9/4/2020,1.49,1,77
237210,Manhattan Loft in Prime East Village Location,1243192,3,103,40.73446,-73.99076,1,275,30,0,,,1,69
239733,Astoria Garden Suite,1256874,4,142,40.77679,-73.91687,1,75,30,53,2/21/2020,0.48,1,0
239826,"Amazing 1 bed, live like a Newyorkr",1257760,3,106,40.73685,-73.98359,1,295,30,0,,,1,0
239899,Spacious & Charming by Prospect Pk,1258363,2,89,40.66068,-73.96003,1,50,58,6,8/5/2019,0.1,1,59
240800,Private Room Near Brooklyn Museum,1263176,2,88,40.67722,-73.96542,2,57,3,164,3/11/2020,1.48,1,365
241140,│ ♛ │ SOLOWIHE HOUSE│ WALLACE,1177497,2,63,40.68975,-73.96703,2,438,1,47,3/6/2020,0.42,9,364
241862,Great Studio in W. Village - NYC!,1269455,3,129,40.73008,-74.00516,1,175,2,42,11/27/2020,0.38,1,354
242532,│ ♛ │SOLOWIHE HOUSE│ SWOON,1177497,2,63,40.6893,-73.96602,2,279,1,136,9/16/2020,1.22,9,364
242643,"Spacious 1br, Sleeps 4 comfortably, dishwasher, TV",1273825,2,96,40.70832,-73.94157,1,146,1,36,12/5/2020,0.36,1,358
242768,Tons of Space- Gorgeous Room in HUGE Chelsea Loft,1230560,3,99,40.7489,-73.99458,2,119,30,242,11/1/2020,2.18,1,79
243708,Williamsburg  - Quiet and Comfy stay,288711,2,96,40.70875,-73.95508,1,99,30,273,11/2/2020,2.46,1,58
244649,"Upper West: Large room, one block to Subway!",1283659,3,127,40.79824,-73.96863,2,50,2,0,,,1,0
245544,NY/ Big Room for 2 near Manhattan,1260921,1,20,40.8679,-73.90023,2,43,30,120,5/4/2020,2.14,2,0
245574,Brooklyn Brownstone apartment,1288460,2,52,40.6889,-73.95383,1,81,2,192,11/4/2020,1.72,1,328
246134,"Lovely, Large Room in Crown Heights",283604,2,67,40.67607,-73.94421,2,85,30,5,10/2/2016,0.05,1,365
